func_name,Deepseek-V3.2,Deepseek-V4-Flash,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini
ClusterManagerAvailabilityChecker.waitWhileClusterManagerInSafeMode,0.860856643,0.862618449,0.891645422,0.886488139,0.869040149,0.86400049
Indices.isScalar,0.923635063,0.914900937,0.906913282,0.898660515,0.890682903,0.932838587
MutableHashTable.ensureNumBuffersReturned,0.918422294,0.920301179,0.922022072,0.910040276,0.922335473,0.908557803
DepsAnalyzer.archives,0.812394821,0.835754816,0.775686021,0.835634204,0.766252641,0.821656719
Cycles.getBond,0.944530013,0.945824667,0.961917921,0.994158968,0.961915824,0.975801368
FileImageManager.renameCheckpointInDir,0.852221989,0.894897447,0.876268226,0.912799668,0.852992559,0.910095974
Symtab.instance,0.999899659,0.999909691,0.999897141,0.997535229,0.999870334,0.997351975
FactoryIntensityPointAlg.harris,0.980154722,0.977077625,0.975136051,0.972454319,0.979833967,0.970211576
SDMath.confusionMatrix,0.976519521,0.993059767,0.960872284,0.992576356,0.973345408,0.996299322
RayleighDistribution.cdf,0.97091261,0.972049742,0.966993095,0.938957284,0.966543607,0.977512291
SerializationUtils.writeObject,0.931283339,0.936409052,0.936565123,0.993557183,0.942335083,0.993089863
CheckpointCoordinator.triggerSynchronousSavepoint,0.992931065,0.98047928,0.992761259,0.992793506,0.992742308,0.992927327
DapNode.setAttribute,0.950485155,0.926015531,0.909779265,0.925004238,0.924940398,0.95416192
ConfigManager.validateAllPolicies,0.892413393,0.898415857,0.910711819,0.953244348,0.905469321,0.971727892
FileFixer.setPolicyInfo,0.877374229,0.96325492,0.903188597,0.889857186,0.874805325,0.978150573
PartitionReplicaManager.sendSyncReplicaRequest,0.927115718,0.946175582,0.951126931,0.922968391,0.936701092,0.931079973
MethodlessRouter.anyMatched,0.965804234,0.972001824,0.965364614,0.964239384,0.970677504,0.917170176
AbstractParamContainerPanel.removeParamPanel,0.922507826,0.928726894,0.909913477,0.927302915,0.929070203,0.910881171
GribVariableRenamer.makeMapBeans,0.927078355,0.940505097,0.899034156,0.945183378,0.910914267,0.957171957
HSMDependenceMeasure.countAboveThreshold,0.986679115,0.896420597,0.986465384,0.963867273,0.964802784,0.986525617
CmsContainerpageHandler.createToggleEditSmallElementsMenuEntry,0.947203075,0.964348013,0.910584286,0.92810304,0.924178047,0.863928652
QueryableEntry.getConverter,0.940416882,0.962896844,0.906677606,0.942035446,0.89278199,0.899258575
NDArrayMessage.chunkedMessages,0.946719486,0.949171957,0.950885711,0.956226058,0.955773584,0.948948517
ToolEnvironment.loadClass,0.935721069,0.815428266,0.883213592,0.885402112,0.870512092,0.946013297
Instruction.length,0.931172446,0.924016829,0.929400248,0.944449911,0.920809019,0.947980149
ResourceGroovyMethods.leftShift,0.999917276,0.99991133,0.999886515,0.999904711,0.820118411,0.926555027
GroovyMain.setupContextClassLoader,0.927715736,0.928571738,0.938278881,0.928571738,0.928664154,0.92808063
SVGUtil.svgRect,0.999904551,0.999806358,0.999877013,0.985440873,0.999869794,0.985746576
KPointCrossover.crossover,0.954279542,0.979012771,0.920044345,0.963978282,0.961379759,0.959260473
SDArray.serialize,0.864928776,0.836417101,0.852391105,0.827768456,0.758547264,0.76968972
iniFile.getPropList,0.915059348,0.943018896,0.92135864,0.931019493,0.948922702,0.950958385
SingleInputUdfOperator.withForwardedFields,0.925273341,0.952438245,0.934092827,0.942862052,0.926495255,0.934631804
RetouchedBloomFilter.addFalsePositive,0.904418626,0.94924974,0.948802511,0.908726971,0.904566424,0.993815773
AbsSetting.toBean,0.97820156,0.97999056,0.925117625,0.93335657,0.966626958,0.980242869
ReactionSchemeManipulator.getAllAtomContainers,0.960378502,0.967596004,0.966750831,0.958380105,0.968452777,0.956380558
ExpandoMetaClass.isGetter,0.957985565,0.954821016,0.957996638,0.947618958,0.937733337,0.957860531
JCheckBoxTree.isSelectedPartially,0.961681671,0.967801611,0.969035462,0.999903619,0.963376201,0.990833602
CmsPublishList.internalReadUUIDList,0.975849562,0.975964811,0.973896819,0.960757552,0.974600372,0.975852084
DynamicFactory.convert,0.841275357,0.87909384,0.849987012,0.749937494,0.891272919,0.967878092
CmsContainerpageController.unlockContainerpage,0.922461085,0.874812976,0.887445251,0.741198248,0.910043708,0.911191173
SourceUnit.convert,0.862828713,0.820814782,0.910448349,0.868759436,0.770190931,0.837357785
GuiBootstrap.setupLocale,0.805135593,0.930104125,0.874193173,0.918182548,0.91406766,0.905420821
GribCdmIndex.openMutableGCFromIndex,0.931799219,0.932119205,0.938540357,0.948911534,0.890468442,0.930935178
EmulatedFields.get,0.938937301,0.985576541,0.984902115,0.985083032,0.964022898,0.985581628
ClusterJoinManager.handleMasterResponse,0.933128465,0.942942856,0.939149047,0.93997553,0.934630322,0.949667861
KerasAlphaDropout.getOutputType,0.999865112,0.995751724,1,0.999853902,0.999845349,0.99563411
ReplaceableContextIterator.setText,0.959039317,0.954741994,0.951970448,0.950577676,0.90628876,0.956489446
FileUtil.size,0.959614032,0.869715559,0.871067486,0.865128945,0.870069183,0.900903615
FactoryPointTracker.dda_FH_SURF_Stable,0.938046385,0.938957503,0.939164601,0.951957373,0.930371399,0.953364818
RaftSemaphore.drain,0.927964795,0.941258623,0.945525616,0.924132475,0.931192577,0.943606042
QueryChemObject.addListener,0.969539901,0.969436468,0.999876098,0.950942065,0.970173717,0.950685199
Gen.makeNewArray,0.946864026,0.948556184,0.926943856,0.954954076,0.957175716,0.959598568
Configuration.banDevice,0.905698156,0.924121668,0.922689167,0.949463198,0.93051346,0.947520355
Symbol.location,0.84999143,0.856355951,0.866865474,0.899086064,0.85921848,0.799347232
RadialCoordSys.getMaximumRadial,0.917947999,0.896020277,0.907596638,0.85195669,0.923789908,0.926904239
Bond.setOrder,0.945266623,0.956392281,0.982261222,0.987483667,0.955586968,0.956130211
LocalDirAllocator.ifExists,0.999890391,1,0.999847357,0.999903853,0.999847357,0.999882145
NewifyASTTransformation.determineClasses,0.842863301,0.863776272,0.83224741,0.858277086,0.834571805,0.885827582
DConnect2.getDDS,0.948776639,0.947673402,0.947615745,0.942245682,0.948659061,0.958165143
HBaseTableSchema.getQualifierTypes,0.978156281,0.979435056,0.979856965,0.992038903,0.979851144,0.991907153
HtmlDocletWriter.getNavLinkTree,0.789277097,0.789197956,0.789366387,0.822583125,0.790234139,0.78948974
ExtensionHistory.showAlertAddDialog,0.993177413,0.995355219,0.99496246,0.994894361,0.995360798,0.995364368
MaterializeKNNPreprocessor.fireKNNsInserted,0.999869718,0.999871971,0.999893303,0.996974706,0.999879811,0.996924775
BasicRecordStoreLoader.getKeyValueSequence,0.96219442,0.943912399,0.943912399,0.961900133,0.917911945,0.95194237
FeatureBagging.run,0.903576048,0.866489997,0.899800021,0.91707408,0.89825716,0.859200977
TFGraphMapper.initFunctionFromProperties,0.877758559,0.927275339,0.903853425,0.920119743,0.930549378,0.922565665
JobTracker.heartbeat,0.925793206,0.916218134,0.928400226,0.934911358,0.915457084,0.938625853
CPSubsystemConfig.setLockConfigs,0.99599252,0.996015396,0.996013361,0.995969653,0.99602752,0.996032182
DString.deserialize,0.833333748,0.817900455,0.821040801,0.849363782,0.837774169,0.846417918
AnnotationProxyMaker.getAllReflectedValues,0.740811909,0.973480068,0.773054421,0.749935758,0.813905149,0.808029138
FileReader.writeToStream,0.899335622,0.952964235,0.953094639,0.954699605,0.898075964,0.952964235
JTableSorted.ensureRowIsVisible,0.962670811,0.961397868,0.869001683,0.963089457,0.855519484,0.853022605
A_CmsStaticExportHandler.purgeFile,0.904369898,0.901362537,0.813678634,0.898512359,0.896029784,0.878347438
NodeSetDTM.nextNode,0.928913392,0.992557643,0.957847444,0.943369454,0.998552021,0.983713496
CmsContainerpageDNDController.initNestedContainers,0.815786528,0.884350173,0.771605106,0.805223475,0.805050372,0.847507507
DefaultTableColumn.getValue,0.80219164,0.842881612,0.877956423,0.851839846,0.739999878,0.827085939
ScanProgressItem.getProgressPercentage,0.908169628,0.898689018,0.863264701,0.909171625,0.793516706,0.808751149
LoggingUtil.warning,1,0.999936105,0.997216088,0.996982469,0.997216088,0.997216088
SM2Engine.init,0.899682522,0.891529294,0.917557697,0.989006322,0.925384623,0.938206537
CmsFormRow.initInfoStyle,0.793820477,0.825987704,0.916384487,0.771723335,0.908656891,0.824165618
AvatarNode.waitForRestart,0.830935597,0.820945728,0.777264213,0.824899923,0.861791178,0.820248491
ConstructorBuilder.buildConstructorDoc,0.940953949,0.926850049,0.923977263,0.873448249,0.926398013,0.951394222
EccentricConnectivityIndexDescriptor.calculate,0.944100181,0.941291671,0.964372778,0.961704817,0.951070593,0.959514812
OptionsPassiveScan.initParam,0.915741773,0.923598376,0.964079085,0.928762906,0.920726906,0.927384722
KerasLayerUtils.getNOutFromConfig,0.955089877,0.955490688,0.943500651,0.956952232,0.947968762,0.955017113
RequiredParameters.helpText,0.920062523,0.95036968,0.833077249,0.882438362,0.929363099,0.855266313
ParseUtil.collectValues,0.835326873,0.818797503,0.797905933,0.828426441,0.824201547,0.905531005
CmsModelGroupHelper.collectDescendingInstances,0.947830585,0.94797919,0.944342218,0.941778961,0.943873285,0.917073309
CirculantTracker.elementMultConjB,0.954766755,0.940412609,0.927172033,0.951876547,0.951965409,0.949742819
ManageAddOnsDialog.notifyAddOnUninstalled,0.99328027,0.993227016,0.973414673,0.980282276,0.993170513,0.993422896
IOUtil.setChannelOptions,0.840119236,0.858666711,0.863301469,0.895861017,0.843620356,0.915237295
GribIosp.makeLazyTime2Darray,0.886846594,0.876290302,0.847975412,0.879978833,0.880436012,0.871088155
ScaledUnit.toDerivedUnit,0.991289626,0.991568223,0.976894653,0.991681162,0.976762879,0.991289626
VisOdomMonoPlaneInfinity.estimateClose,0.902368754,0.863606221,0.915580972,0.84456256,0.881001659,0.782673521
DistanceStatisticsWithClasses.sampleMinMax,0.903310914,0.908141967,0.922477326,0.9070558,0.91999827,0.904295079
SameDiff.evaluateMultiple,0.854499381,0.93490795,0.924693162,0.928596111,0.811868872,0.87097939
ExampleColorHistogramLookup.coupledRGB,0.941326925,0.936473956,0.957029061,0.960982092,0.93417531,0.959281559
DTMAxisIteratorBase.getNodeByPosition,0.839201922,0.880035697,0.873033199,0.869224423,0.865507539,0.882925337
Calendar.handleComputeJulianDay,0.900360552,0.942716455,0.88794751,0.937253966,0.883910097,0.925584513
WeightedPathDescriptor.calculate,0.920229678,0.933192046,0.932796807,0.908460804,0.900657616,0.949998069
SlotPoolImpl.requestNewAllocatedSlotInternal,0.925530436,0.752561541,0.964912114,0.974979822,0.827339261,0.966691478
RemoveFromLoadAllOperation.removeExistingKeys,0.8981677,0.8976275,0.904670597,0.902182058,0.898092527,0.975677896
GempakGridReader.printAnalBlock,0.984357413,0.992021838,0.95289896,0.99380493,0.952910733,0.983987618
ExceptionUtils.rethrow,0.999900393,0.999863286,0.999875669,0.999901835,0.976879061,0.976753955
CmsSerialDateValue.readOptionalString,0.985249137,0.984880599,0.985562139,0.939493361,1,0.999892716
DataStream.addSink,0.760455086,0.753856735,0.742243459,0.846518008,0.760614444,0.848739204
FactoryPointTracker.dda,0.956712709,0.88123379,0.986404479,0.918048666,0.915894321,0.986985094
KeyStore.setEntry,0.999871548,0.999905347,0.999854729,0.9937667,0.999849665,0.999880362
SystemClock.scheduleClockUpdating,0.863821292,0.820751793,0.939378195,0.933453866,0.92523677,0.959220667
TraitASTTransformation.copyClassAnnotations,0.988770841,0.98868358,0.979848398,0.982559511,0.969236615,0.979655924
TreeInfo.symbol,0.996045837,0.989681055,0.983564291,0.899866945,0.989792511,0.999870214
LogManager.addLogger,0.914722989,0.837355506,0.907628575,0.909926582,0.888049391,0.897748222
JdepsTask.run,0.792648231,0.750208559,0.728637252,0.77310862,0.68398877,0.842040054
StatementUtil.getGeneratedKeys,0.961186418,0.9750499,0.967945222,0.975166928,0.966624152,0.972595911
ExtensionScript.handleUnspecifiedScriptError,0.972437814,0.964818742,0.962658731,0.966260148,0.952720454,0.969737498
LogFactory.getLog,0.960760297,0.984434447,0.962587386,0.787350508,0.916886872,0.878566597
DefaultTypeTransformation.isEnumSubclass,0.957067545,0.930637706,0.930581931,0.931742397,0.926641608,0.935858483
PatriciaTrie.values,0.761091555,0.923836497,0.899919639,0.65106271,0.697126672,0.722599843
CmsContentEditor.previewNativeEvent,0.907303721,0.914448435,0.904531635,0.932382078,0.902146523,0.976590066
StackTraceSampleCoordinator.triggerStackTraceSample,0.922258475,0.923233464,0.937825699,0.951475954,0.931325463,0.938100943
Extern.readPackageList,0.836919317,0.8572286,0.804654899,0.883913197,0.824165635,0.849452667
CmsListManager.unlockCurrent,0.942743748,0.943237151,0.942648886,0.939719602,0.939889144,0.944346682
ZipFile.getComment,0.977473709,0.977653361,0.976836668,0.982181569,0.804809289,0.983580263
Resolve.findImmediateMemberType,0.996247666,0.986634451,0.986092202,0.999934314,0.98642199,0.996316571
ManagedConcurrentLinkedQueue.add,0.980544575,0.838789019,0.952708518,0.980510606,0.96189424,0.968998084
PoolManager.canBePreempted,0.89304882,0.917187639,0.999909423,0.903795238,0.922757982,0.988306153
UnionFindUtil.make,0.991347633,0.991696942,0.887858956,0.991967399,0.904204613,0.923317507
JumboCyclicVertexSearch.fused,0.964653554,0.945021416,0.970263964,0.969926683,0.970266865,0.960655071
BaseImageClassifier.preprocess,0.796424168,0.720302167,0.742691198,0.733206236,0.621747653,0.811757752
API.convertViewActionApiResponse,0.921580054,0.907665076,0.924971346,0.909918547,0.927084689,0.907338153
CmsSearchControllerFacetQuery.addFacetPart,0.925745701,0.8889002,0.920720097,0.882539906,0.852733568,0.847398681
FortranFormat.atof,0.905726289,0.909323853,0.879304514,0.817712463,0.811914801,0.846648802
GeometryUtil.translate2DCenterTo,0.987125242,0.987074786,0.987367093,0.986974401,0.987246051,0.987386939
TableExportAction.getColumnNames,0.885817076,0.893051554,0.874326273,0.930091818,0.889811877,0.89917938
Numbers.asLongExactly,0.991267483,0.991819033,0.976130168,0.992282181,0.983198873,0.991401987
StringUtils.concatenateWithAnd,0.95847691,0.957900798,0.933309112,0.933549135,0.933309112,0.937038001
Util.isUnitless,0.950269051,0.920490212,0.881743625,0.820191277,0.940184022,0.899769993
FSDataset.validateBlockMetadata,0.93044554,0.925735101,0.929299232,0.930231952,0.927171119,0.932427249
FileUtil.lastIndexOfSeparator,0.962144306,0.980893776,0.970172789,0.98316484,0.909257347,0.93847283
DistanceFunctionVisualization.getLPNormP,0.99290126,0.992823753,0.993025801,0.972469103,0.992907115,0.992617016
Kafka.startFromSpecificOffset,0.992696249,1,0.983381348,0.983381348,0.999895618,0.92586834
CmsLazyFolder.getOrCreateFolder,0.981355627,0.981892748,0.981970208,0.916624846,0.98190684,0.981335147
CmsMoveUserToOU.submit,0.939282225,0.935705714,0.887161726,0.92413851,0.865321631,0.940607761
EnhancementsImpl.getDescription,0.750388901,0.897711088,0.867357626,0.823958505,0.823866369,0.855806433
ReplaceableString.copy,0.889069711,0.854987849,0.908752724,0.928446932,0.844429349,0.95405928
PnPLepetitEPnP.computeResultFromBest,0.840531524,0.898634924,0.909299951,0.931870444,0.877963398,0.898857077
CollUtil.page,0.94274268,0.942916197,0.944513722,0.947467874,0.938364901,0.950523052
TaskTracker.mapOutputLost,0.991560766,0.991514905,0.985293448,0.983803745,0.992720649,0.991225646
Balancer.createNamenode,0.894710889,0.823112746,0.839451641,0.863776826,0.770440845,0.861336582
ClientExecutorServiceProxy.submit,0.740035171,0.812199587,0.703875,0.832436736,0.85343147,0.865906286
SVGPlot.saveAsPNG,0.999917749,0.999933497,0.999917264,0.999940586,0.957033689,0.999920574
FSDatasetAsyncDiskService.deleteAsync,0.915645225,0.974104101,0.965645826,0.922171284,0.94354715,0.999861781
StreamTransformation.getOutputType,0.827328853,0.825128344,0.941273643,0.900164618,0.899895799,0.858042574
OrderedStreamElementQueue.addEntry,0.943778572,0.873353068,0.876697011,0.947370724,0.865884417,0.941128849
PerplexityAffinityMatrixBuilder.computePi,0.939106412,0.995508095,0.995561041,0.91338583,0.95383171,0.996412501
HttpRequest.cookie,0.803675,0.784254131,0.885682481,0.836359743,0.797494817,0.820961351
SettingLoader.store,0.920979966,0.97367719,0.973955149,0.973652651,0.866387516,0.884378936
GroovydocManager.attachGroovydocAnnotation,0.918803746,0.923311385,0.921168499,0.852987131,0.922552552,0.941678161
Messages.createMessage,0.965484526,0.965329974,0.958072373,0.967713081,0.855766269,0.886931902
ServerLogReaderTransactional.getManifest,0.894375106,0.91699451,0.847528379,0.885377187,0.902428438,0.890983541
AtomicLongContainerCollector.onIteration,0.999890484,0.999903574,0.99986566,0.999874667,1,0.999887886
CmsContainerElementData.getSettingConfig,0.984686317,0.999722431,0.999640908,0.943060798,0.999704588,0.943954998
SourceUnit.create,0.8717051,0.970667207,0.990731017,0.982977795,0.97064919,0.98540109
DbUtil.getJndiDs,0.966846133,0.966789313,0.96638694,0.959697998,0.966169528,0.98581655
KeyedStream.process,0.968163396,0.959174844,0.991857945,0.978250995,0.864111893,0.978239672
HttpUtil.addParam,0.918277919,0.929490531,0.91707303,0.901926882,0.893312104,0.929948916
D4Cursor.readAs,0.886549865,0.919352245,0.914999873,0.92858442,0.891433209,0.867053701
HttpServer.getWebAppsPath,0.905161656,0.897741571,0.92089572,0.864066661,0.926911675,0.98787928
CmsFlexCacheKey.parseFlexKey,0.828485357,0.889583783,0.818912373,0.849076767,0.862174325,0.836044385
LinkedTransferQueue.tryAppend,0.99105513,0.976993714,0.96156527,0.951672213,0.929117354,0.876964206
UCharacter.codePointCount,0.932519472,0.92974198,0.932881452,0.878588876,0.929128164,0.886227753
FactoryPointTracker.dda_FH_SURF_Fast,0.928094659,0.946559129,0.937432503,0.945329174,0.913129477,0.919298792
SecureUtil.createMessageDigest,0.970891067,0.970311897,0.989701679,0.989811382,0.970287668,0.989300747
NetworkEnvironmentConfiguration.createNettyConfig,0.915627966,0.912941687,0.917320778,0.673528819,0.914352676,0.930694406
DataSet.firstRow,0.941590856,0.928817621,0.928811314,0.95048379,0.941610307,0.94123523
CmsJlanNetworkFile.getFullChildPath,0.831670866,0.838568186,0.816754498,0.839089517,0.79296384,0.837220237
DataFactory.findAccessByServiceType,0.96848294,0.978251878,0.967334984,0.980678008,0.980413177,0.980523955
