func_name,Deepseek-V3.2,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini,Deepseek-V4-Flash
ExtensionPassiveScan.getPluginPassiveScanner,0.965695604,0.939691882,0.978636964,0.966295573,0.968012238,0.967626969
HttpMethodBase.getResponseBody,0.882393158,0.83225747,0.773139968,0.805712725,0.88784878,0.817386677
Period.from,0.944273635,0.91989974,0.963075957,0.935719273,0.976408954,0.940637497
ShelXReader.readChemFile,0.985625257,0.995226388,0.986754733,0.817824093,0.953252735,0.989016951
SearchIterator.getMatchedText,0.90704918,0.918616852,0.89082112,0.905821189,0.923780443,0.9329945
JavacFileManager.setContext,0.838373937,0.877617801,0.923435514,0.831536192,0.923879071,0.92179646
Symbol.externalType,0.830688952,0.815207485,0.737462182,0.853126282,0.764522579,0.873497132
XmlSlurper.parse,0.933955408,0.833443033,0.890754428,0.812879503,0.899117679,0.913250312
CmsNewResourceTypeDialog.addMessagesToVfsBundle,0.877090903,0.884881495,0.909298914,0.936262097,0.964054543,0.94205429
LocalDateTime.withSecond,0.999854895,0.999877212,0.999936818,0.999892909,0.999869518,1
KerasDepthwiseConvolution2D.getOutputType,0.998957488,0.998877632,0.99858878,0.987634055,0.999851469,0.999891533
StringValueArray.compareTo,0.972859994,0.972619901,0.972372398,0.972711434,0.950432342,0.972634836
FactoryBuilderSupport.getName,0.973750884,0.921913751,0.928001851,0.856489543,0.930128347,0.896565552
CmsVfsConfiguration.setXsdTranslationEnabled,0.999868646,0.999892247,0.999909064,0.999888478,0.999889319,0.999885393
InterleavedF32.get,0.999892816,0.999887724,0.999930115,0.999949978,0.999914978,0.999929695
Spider.isStopped,0.919879766,0.967017702,0.928581951,0.919257993,0.89066051,0.922056502
Db.tx,0.915382262,0.920142041,0.941260189,0.915024728,0.930357871,0.931768215
ExcelBase.getOrCreateColumnStyle,0.999912428,0.99990466,1,0.862180996,0.99990173,1
PhiAccrualFailureDetector.firstHeartbeat,0.941341871,0.850727424,0.96066859,0.876985492,0.919534545,0.940625079
AbstractFtp.exist,0.918195143,0.924398223,0.859966806,0.915896343,0.943283763,0.892448989
Numbers.parseInteger,0.874074967,0.905859858,0.934764935,0.852069888,0.884952499,0.900769883
WordVectorSerializer.writeWord2VecModel,0.994717602,0.994529344,0.985401047,0.994630687,0.985838995,0.986259219
HessianFromGradient.hessianSobel,0.976114365,0.968480049,0.982598494,0.985050972,0.982501429,0.968002378
BitsUtil.xorI,0.916498109,0.986811921,0.986855387,0.916048107,0.986844787,0.916111154
NetcdfFileWriteable.renameVariable,0.911925193,0.931977571,0.906168106,0.911574086,0.993662075,0.911991856
AbstractModuleIndexWriter.buildModulePackagesIndexFile,0.808632012,0.802446724,0.812794113,0.715213213,0.812192602,0.84276474
SM2Engine.encrypt,0.838556733,0.852111574,0.825088349,0.861339504,0.85552118,0.845119907
CmsJspTagContainer.shouldShowInContext,0.923505815,0.935822589,0.921669085,0.929103252,0.913225171,0.93129622
ConvertBitmap.declareStorage,0.893487417,0.923655798,0.954427386,0.921117267,0.926977178,0.899530282
TechnologyTreePanel.getTechSet,0.982062775,0.976850771,0.991314576,0.984457507,0.953414796,0.987018157
JSONUtil.quote,0.913219787,0.900425036,0.932563239,0.781298636,0.960505282,0.933035257
MiniMax.findPrototype,0.909997275,0.935938386,0.9365189,0.934325963,0.923218202,0.913919461
CoverageViewer.showDataset,0.867663524,0.907368202,0.87569454,0.885696669,0.938425078,0.904938581
InternalJSONUtil.valueToString,0.932714117,0.921801438,0.964924862,0.932726652,0.927937491,0.986747836
Version.of,0.842108597,0.866684149,0.861486309,0.797925548,0.934284204,0.865263422
URI.getEscapedAboveHierPath,0.999891957,0.999909563,0.999909187,0.999914645,1,0.99989004
AeronUtil.printAvailableImage,0.938236439,0.935424209,0.886301336,0.924352995,0.994397856,0.939197108
SqlDateTimeUtils.fromUnixtime,0.969079582,0.962972856,0.973709334,0.965228106,0.955872938,0.960293637
ProcessGroovyMethods.waitForProcessOutput,0.957167591,0.965538559,0.947053863,0.948187783,0.968286319,0.973258277
SharedSlot.getNumberLeaves,0.962317394,0.913586551,0.850834093,0.854492457,0.987213529,0.94281514
Shape.toOffsetZero,0.957552485,0.908648287,0.90272034,0.880622817,0.918322321,0.956832309
ArrayStructure.getScalarChar,0.999905014,0.999905303,0.99988798,0.999911195,0.993499447,0.999873002
A_CmsCmisRepository.getAcePrincipalName,0.96964409,0.97893292,0.964540618,0.954442451,0.983885134,0.969056737
TimeWindow.mergeWindows,0.938529513,0.936449368,0.966262389,0.949781687,0.964414323,0.947645583
CmsStringUtil.escapePattern,0.969917127,0.972962063,0.9739128,0.970425214,0.975273099,0.969071124
BasicWorkspaceManager.destroyWorkspace,0.955471846,0.91822606,0.860556402,0.955007987,0.985417252,0.896396835
NNStorage.getNumStorageDirs,0.927501395,0.909079053,0.872663829,0.908406258,0.977295784,0.908983274
DefaultGroovyMethods.dump,0.786794864,0.888860262,0.941575688,0.940579317,0.930769427,0.926322127
QueryCacheEventPublisher.hintMapEvent,0.845863016,0.85124958,0.82570651,0.829339305,0.856411152,0.910765923
SequenceFileAsTextRecordReader.next,0.819456823,0.922149499,0.768316234,0.913158741,0.816303911,0.910135286
TrackerMeanShiftComaniciu2003.distanceHistogram,0.930514806,0.929546551,0.929546551,0.929097528,0.930043434,0.928814394
AuthenticationMethod.setLoggedOutIndicatorPattern,0.997197298,0.999914576,0.996854402,0.997180824,0.996966227,0.997162016
MapContainer.hasPublisherWithMerkleTreeSync,0.985721931,0.985600673,0.962394913,0.98485529,0.984013666,0.985569123
CmsContextMenuTreeBuilder.findDefaultAction,0.956219246,0.947919059,0.957560007,0.956905374,0.954743819,0.945880454
CmsVPopupView.updateCornerLeft,0.906004656,0.769985682,0.90848853,0.829422253,0.935947239,0.917588128
ConvertBufferedImage.convertFromSingle,0.913315345,0.950717626,0.942674461,0.860523382,0.967057964,0.930724415
KerasCropping2D.getOutputType,0.996051509,0.991402023,0.991537505,0.995979447,0.995675546,0.9957068
AbstractLayout3DPC.buildSpanningTree,0.820189258,0.847936659,0.894808713,0.829121953,0.852984974,0.815823514
QueueContainer.getBackupMap,0.96935546,0.957267947,0.9693112,0.957515183,0.96167245,0.966507399
Types.unboxedTypeOrType,0.982352674,0.982237786,0.965984417,0.982881986,0.978958274,0.979980554
BasicModelUtils.similarity,0.972636789,0.951689975,0.887487517,0.954203951,0.961072623,0.971104517
GeometryUtil.translate2D,0.996903165,0.961648615,0.995615581,0.966699987,0.996370749,0.997187292
RetractableTopNFunction.retractRecordWithRowNumber,0.870070409,0.874255268,0.834121392,0.84083392,0.804452245,0.822628433
BaseTemplate.tryEscape,0.987405026,0.987259136,0.987290736,1,0.98725812,0.987371484
AnnotationTypeFieldWriterImpl.addAnnotationDetailsTreeHeader,0.905606316,0.993224716,0.975223804,0.997507298,0.99096172,0.972858407
BinarySerde.toByteBuffer,0.943859345,0.879263629,0.93460355,0.869404713,0.898258004,0.915056718
CmsSearchIndexList.fillDetailIndexSource,0.957368743,0.923243015,0.9566026,0.957528155,0.959047389,0.947371823
KernelDensityEstimator.process,0.909494733,0.893599639,0.939298713,0.906944843,0.924501828,0.928707558
DynamicFieldsPanel.validateFields,0.900601344,0.907109651,0.911673035,0.87031559,0.915173002,0.900624372
DefaultGroovyMethods.withTraits,0.882469233,0.849086706,0.877176077,0.841634612,0.861125675,0.847923342
ExpandoMetaClass.registerBeanProperty,0.901602046,0.859338182,0.874970719,0.77896519,0.848122796,0.873560204
Collectors.groupingByConcurrent,0.953514423,0.955725401,0.935889347,0.965123847,0.958254281,0.961304653
Sql.newInstance,1,1,0.99992112,0.859825939,0.999915553,0.99986169
CollUtil.zip,0.956777019,0.922738894,0.94455157,0.95676181,0.984309365,0.95520985
SparseBaseLevel1.dot,0.855134098,0.872615924,0.860906237,0.913723116,0.955560744,0.921034732
DefaultWriteBehindProcessor.callHandler,0.899357716,0.911172846,0.90463624,0.876092802,0.917577789,0.935255242
AbstractMetricsContext.getAttributeTable,0.943560921,0.934922964,0.92887401,0.987072686,0.930080578,0.984131608
StationRegionDateChooser.redraw,0.77856887,0.811171445,0.767874314,0.755940075,0.774259217,0.769551844
NetcdfFile.findGlobalAttribute,0.999886359,0.999938491,1,0.999907251,0.99985578,0.999879745
Application.abort,0.82784896,0.783640492,0.793993597,0.73593551,0.752817731,0.885011193
KDDTask.run,0.623272438,0.842383583,0.747435904,0.877348831,0.879134708,0.94748367
ExtensionHookView.addSessionPanel,0.999904861,0.999892588,1,0.999900364,0.999904861,0.999901147
AtomPlacer3D.getFarthestAtom,0.919160934,0.925448343,0.943794431,0.930560742,0.909761511,0.934173745
OnlineLOF.run,0.980395816,0.985438614,0.806489735,0.953262045,0.945578059,0.978363892
SDBaseOps.neq,0.989643939,0.989799718,0.987528013,0.989927129,0.987767891,0.989848637
DataRootPathMatcher.put,0.783211842,0.755491579,0.702603975,0.792959551,0.799600506,0.704462857
UtilIO.getPathToBase,0.946938962,0.956089531,0.932940483,0.947325063,0.952094646,0.947225797
DynamoDBStreamsProxy.createKinesisClient,0.934012384,0.939793333,0.794119141,0.787304701,0.798804558,0.765828523
CmsFlexBucketConfiguration.getBucketSet,0.977088394,0.972300178,0.931264804,0.91775071,0.909929721,0.962490725
DOMBuilder.parse,0.917565626,0.915335536,0.933564242,0.915849897,0.917308905,0.929507886
AbstractParamContainerPanel.getPanelParam,0.999124764,0.991432501,0.991454197,0.966246177,0.999914757,0.950221156
JobClient.runJob,0.901592192,0.957666464,0.916317101,0.918183512,0.914865283,0.971946775
ReflectUtil.getFieldValue,0.999892324,0.999921297,0.999857686,0.852878413,0.888537908,0.926330735
CsvWriter.writeLine,0.982628053,0.982564057,0.982925943,0.982925943,0.983291284,0.982435693
Grego.timeToFields,0.947372088,0.948528491,0.885750197,0.928553898,0.946264331,0.946373492
ExampleDenseImageFeatures.HighLevel,0.940848406,0.951863624,0.879029751,0.896740368,0.924518244,0.945249755
AbstractCacheConfig.addCacheEntryListenerConfiguration,0.979732286,0.973160843,0.939695417,0.955731154,0.972708957,0.954802882
MutableBigInteger.primitiveRightShift,0.995196899,0.995317303,0.982864698,0.991663943,0.966995082,0.994828417
AbstractHazelcastCacheManager.getCacheNamePrefix,0.779425698,0.748895179,0.709764899,0.690012942,0.816034459,0.637266491
FormatStringBuffer.skipDigits,0.965845448,0.972042415,0.960244371,0.969416134,0.961133877,0.948685986
IterUtil.toMap,0.905073552,0.900163551,0.899581222,0.900260853,0.900048734,0.899876501
UAgentInfo.detectFirefoxOSPhone,0.999895036,0.999911861,0.999903893,0.999916879,0.999903629,0.999883039
QueueContainer.offer,0.975149697,0.981927855,0.976656414,0.974065046,0.976943616,0.978006908
OperandStack.dup,0.934616076,0.924118359,0.904652468,0.92453213,0.841032992,0.933839049
Clipboard.nextCandidate,0.914714766,0.963330826,0.743069167,0.92634402,0.88836866,0.957632739
BaseTemplate.writeTo,0.816613326,0.852816721,0.888074805,0.714650355,0.75420382,0.848722056
VisOdomMonoPlaneInfinity.changeCurrToReference,0.962847572,0.915748508,0.959374768,0.854333866,0.951462947,0.977632093
McIDASLookup.getLevelDescription,0.936412026,0.998075699,0.998259811,0.929524429,0.99814532,0.998219153
TdsInit.destroy,0.829406651,0.862734555,0.868997477,0.838696583,0.89705348,0.762279279
JNIWriter.instance,0.999919594,0.999895487,0.991549031,0.999908245,0.998092316,0.999909176
JobStatistics.populate_MapReduceTaskLists,0.929024721,0.916742992,0.921773474,0.897275035,0.922196163,0.90908255
ExtensionPassiveScan.removePassiveScanner,0.888791558,0.999884882,0.999898341,0.999871362,0.999898786,0.999880016
SlotManager.checkTaskManagerTimeouts,0.904199003,0.901532788,0.884851709,0.877472982,0.910504321,0.890825187
MixtureModelOutlierScaling.calcPosterior,0.966755555,0.920269707,0.950069812,0.827318024,0.891174639,0.966697595
PNCounterProxy.getReplicaAddresses,0.942838943,0.943822513,0.947371634,0.942215336,0.950363306,0.943653995
ConvertDescriptors.convertNcc,0.897834351,0.923682648,0.87523166,0.849673241,0.931189763,0.909591052
BipartiteGraph.projectionTopSimple,1,0.999888849,0.999888849,0.999899148,0.999885316,0.999908919
MapOperationProviders.getOperationProvider,0.888960853,0.977536377,0.884411181,0.98203035,0.944750658,0.886221424
CmsEditProjectForm.createProject,0.924510109,0.931870976,0.938370714,0.90108604,0.964850908,0.855879425
DigitList.isLongMIN_VALUE,0.980465218,0.961590168,0.934486702,0.88370716,0.9313897,0.937694434
ImplSsdCorner_F32_MT.horizontal,0.903344649,0.918809517,0.912834447,0.947122074,0.927444522,0.91551841
JobConf.getMemoryForMapTask,0.999920492,0.999895512,0.999914248,0.999913519,0.999877064,1
DefaultGroovyMethods.asString,0.982274444,0.981859183,0.981686441,0.93825973,0.981586947,0.98197482
Convert.utf2chars,0.954846758,0.954396712,0.972525792,0.954797215,0.967908947,0.967309967
GasteigerPEPEPartialCharges.assignPiFactors,0.782927734,0.817977542,0.782230121,0.802886334,0.829941487,0.845943359
SimpleCache.getSilent,0.826114607,0.787972209,0.863876289,0.826129296,0.787640111,0.702095654
RelationUtil.computeMinMax,0.973143412,0.979479383,0.979055784,0.979282894,0.979441547,0.997600572
BytecodeInterface8.sArrayGet,0.964885991,0.963993168,0.969634207,0.96450425,0.969280696,0.965271921
SegmentsUtil.copyToBytes,0.943916734,0.999886996,0.942992072,0.999906477,0.942593514,0.942899922
Sql.cacheConnection,0.978222348,0.978126302,0.976626773,0.977868293,0.995160928,0.978075519
HeaderMessage.read,0.780922608,0.749250796,0.901166875,0.787587645,0.81451494,0.781969799
HttpTextViewUtils.getViewToHeaderPositionImpl,0.886712993,0.833110618,0.913122211,0.890612019,0.913142378,0.816393149
SetCommandProcessor.handle,0.926492219,0.862140089,0.907096019,0.853087692,0.925807635,0.938241752
OCSPResponse.initializeClockSkew,0.991162365,0.991084582,0.991175753,0.999934855,0.991126129,0.999909421
URLEncoder.createDefault,0.981950352,0.995015979,0.950324439,0.969680741,0.973765613,0.993349474
LinearScanEuclideanDistanceRangeQuery.linearScan,0.910707217,0.959066323,0.97806364,0.969707585,0.96114947,0.959686129
RaftNodeImpl.runQueryOperation,0.886774667,0.854519471,0.949655459,0.853228605,0.989719965,0.861398925
Configuration.convertFile,0.8986592,0.889644989,0.942732792,0.917108462,0.942584766,0.948649183
ReferenceUtil.create,0.968722481,0.974836036,0.960109547,0.97496721,0.97823368,0.983297575
CmsSitemapTreeItem.updateDetailPageStatus,0.80421585,0.809292172,0.731361619,0.786348981,0.804485183,0.853451386
CmsDynamicFunctionParser.parseParameters,0.947513522,0.944261304,0.809144002,0.943087292,0.937897889,0.943908571
AbstractSelection.addToAtomContainer,0.941114607,0.929399122,0.974823879,0.986855155,0.968276766,0.947695507
SpiderParam.parseSkipURL,0.912699752,0.872890259,0.88128508,0.876432823,0.886256766,0.87201253
MathUtils.mergeCoords,0.860012353,0.833576519,0.863635488,0.875741889,0.827814539,0.876307801
DataInputStream.skipBytes,0.952336906,0.915291058,0.94907671,0.897090761,0.915376581,0.947475569
Normalization.zeromeanUnitVariance,0.91362759,0.905544021,0.943557359,0.915216713,0.926087998,0.926814384
FlatEarth.constructCopy,0.994220205,0.975377147,0.999853039,0.999921673,0.918135762,0.999901629
ArabicShaping.flipArray,0.798937433,0.798821019,0.816728493,0.816656233,0.853345749,0.853035804
SignatureSpi.engineVerify,0.887832122,0.88845198,0.96987154,0.902682105,0.906229337,0.893167575
ExtensionScript.removeScriptEngineWrapper,0.955034541,0.958145539,0.866853815,0.958883675,0.954741202,0.958841892
InvCatalogFactory10.readDatasetScanAddTimeCoverage,0.929571497,0.950081555,0.939294566,0.929766074,0.947343697,0.921662058
ElementGroup.add,0.884245177,0.893188455,0.884649814,0.877903596,0.886520619,0.879806238
LinuxTaskController.getTaskCacheDirectory,0.935246298,0.905710004,0.945187321,0.904063397,0.954896885,0.946711791
DistortSupport.createDistortPL,0.978458005,0.959372761,0.945700553,0.959977786,0.947028017,0.959333974
DefaultGroovyMethodsSupport.tryClose,0.893606633,0.862766379,0.898812479,0.907205034,0.914427973,0.903508519
CmsMacroResolver.copyAndResolveMacro,0.881813972,0.898210637,0.881171946,0.912147966,0.915428392,0.941523726
TreeSphereVisualization.getLPNormP,0.984538359,0.984595476,0.973342395,0.98427574,0.988352039,0.988605396
TemplateServlet.initTemplateEngine,0.928984368,0.940312354,0.93211038,0.938875175,0.964636736,0.929407257
CmsRpcAction.show,0.91410373,0.965742368,0.863356375,0.920103214,0.974896722,0.935994579
GBlurImageOps.gaussian,0.970437932,0.973285327,0.979709684,0.962332308,0.979210035,0.970940317
CameraPinholeBrown.isDistorted,0.97288347,0.967098367,0.942242127,0.952403406,0.95608847,0.977314794
ClientCacheHelper.createCacheConfig,0.910096826,0.866250307,0.890738511,0.907138896,0.91867494,0.879702541
SourcePrinter.visitDefault,0.95548549,0.954801911,0.900726259,0.902898655,0.976832125,0.882276917
ConfusionMatrix.add,0.983614141,0.983584466,0.981437825,0.97799222,0.979808131,0.983865904
ImportScope.finalizeScope,0.923249434,0.947359438,0.826230256,0.677865909,0.912217902,0.897659286
ClusterJoinManager.sendMasterAnswer,0.942058086,0.940668223,0.9420589,0.942965793,0.955213151,0.928634005
Closure.memoizeBetween,0.955982607,0.955106036,0.983792015,0.954923404,0.99787544,0.955484939
ErddapString2.isLetter,0.871773826,0.934141399,0.882616011,0.893439224,0.89512822,0.938137814
Instruction.getOpcode,0.906538458,0.883499244,0.903916935,0.891747115,0.973900866,0.777519908
ImmutableASTTransformation.checkImmutable,0.855599086,0.875154045,0.926746517,0.832236758,0.907951496,0.911568384
TaskSlotTable.allocateSlot,0.946230431,0.950741261,0.945452561,0.9384368,0.971074891,0.948649501
StartServer.main,0.954756868,0.935427823,0.989852222,0.90081424,0.9539607,0.885795886
SqlValidatorImpl.navigationInDefine,0.801946933,0.882689848,0.788276978,0.772997924,0.929356902,0.886418611
GeneralizedParetoDistribution.logpdf,0.960744871,0.956578962,0.950858436,0.97324764,0.951035251,0.975577702
MigrationStats.markNewRepartition,0.886273554,0.858103664,0.875122282,0.792692356,0.91268277,0.942973862
ExtensionAuthentication.getPopupFlagLoggedInIndicatorMenu,0.991502763,0.990779562,0.998349203,0.965691158,0.99918746,0.989863797
DBInputFormat.getSplits,0.913188499,0.914082042,0.90537033,0.93003626,0.95242078,0.950103453
