func_name,Deepseek-V3.2,Deepseek-V4-Flash,GPT-5.4-mini,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct
N3iosp.syncExtend,0.822713882,0.795512924,0.925543121,0.858719185,0.823941445,0.739749677
TypeExtractionUtils.validateLambdaType,0.864688706,0.83046199,0.816486545,0.851886843,0.809887529,0.885565357
DocImpl.setTreePath,0.882732822,0.875248091,0.935646957,0.921166942,0.920052343,0.951555156
ClientConfig.setProxyFactoryConfigs,0.999856996,0.999898513,0.999885991,0.999881727,0.999885679,0.999915063
A_CmsWidget.getJSIncludeFile,0.883448667,0.860112153,0.924457753,0.868444147,0.873197253,0.864908457
Isomorphism.init,0.925621385,0.969575506,0.945656147,0.839722552,0.726594107,0.881852078
NioServer.init,0.985130066,0.990272752,0.98372597,0.977338728,0.987264284,0.992236981
McIDASGridServiceProvider.sync,0.87601788,0.942782832,0.905980046,0.890282491,0.830831669,0.945395593
DataSetUtils.sampleWithSize,0.835925222,0.87109974,0.788667075,0.841810464,0.846684086,0.848456858
FactoryImageSegmentation.slic,0.955248185,0.955038057,0.956614881,0.954971709,0.956694019,0.955218815
ServerLogReaderTransactional.initialize,0.881232121,0.921238477,0.92357221,0.942858692,0.918993081,0.833405751
DefaultRandomAccessChemObjectReader.fireIOSettingQuestion,0.951587586,0.978565244,0.962442147,0.966428381,0.966176872,0.95246893
SAX2RTFDTM.pushRewindMark,0.760220152,0.831244467,0.8155351,0.863768316,0.726717276,0.732157357
DFSInputStream.seekToNewSource,0.841641872,0.846301013,0.840133102,0.827028088,0.821040443,0.766511161
ToStream.addCdataSectionElements,0.875496922,0.896646648,0.881866915,0.901175378,0.893583232,0.872009978
PerspectiveOps.approximatePinhole,0.982489364,0.96755823,0.98404501,0.977079167,0.956918374,0.939324694
TreeVectorizer.getTrees,0.978471406,0.978840545,0.999925271,0.975752708,0.999908848,0.999899511
CollectionUtil.objectToDataCollection,0.855001674,0.87374735,0.910118347,0.881616008,0.895066113,0.828658535
RBBIDataWrapper.intToString,0.993892955,0.994099522,0.999932542,0.979445312,0.999924629,0.938680712
ModulePackageIndexFrameWriter.generate,0.877363234,0.955393604,0.941539186,0.944160561,0.940713291,0.942027269
CmsGalleryService.getGalleriesByType,0.955953477,0.965011576,0.951622767,0.967927302,0.952677102,0.956735087
PolylineSplitMerge.selectCornerToSplit,0.939349565,0.911955902,0.934981256,0.93217552,0.830119256,0.942113786
DateUtilExtensions.copyWith,0.999848922,0.999937184,0.920271758,0.918980377,0.919744382,0.999888925
SlotPoolImpl.clear,0.950675817,0.999928133,0.999858807,0.943197625,0.945398936,0.95875498
ReflectUtil.invoke,0.848418731,0.936312557,0.948154262,0.899423435,0.883522004,0.877584607
AbstractParameterizer.make,0.860148512,0.883201583,0.767203295,0.873704147,0.856350988,0.890555565
FastMultidimensionalScalingTransform.updateEigenvector,0.894108437,0.882874815,0.852884106,0.905726046,0.872795282,0.903344073
A_CmsWorkplaceApp.updateSubNav,0.93104409,0.985630274,0.997942205,0.979833556,0.982104153,0.955984186
TextUtils.copySpansFrom,0.930337239,0.953461895,0.998969039,0.926581068,0.999046753,0.948001193
TreeMap.remove,0.999897769,0.99989183,0.999933424,0.999928775,0.999914835,0.999904195
FileUtil.loopFiles,0.98672215,0.962786147,0.978792049,0.979530838,0.954463202,0.984141477
FastDatePrinter.applyRules,0.927039293,0.947519367,0.980923129,0.968060985,0.950403635,0.936154303
TypeSerializerSerializationUtil.writeSerializersAndConfigsWithResilience,0.961710124,0.955325094,0.954484317,0.938022587,0.935877191,0.940069444
IPCLoggerChannel.buildURLToFetchImage,0.778433668,0.866342302,0.943664353,0.890702565,0.827690606,0.878449087
ELKIBuilder.build,0.804129424,0.799685121,0.749686762,0.690152391,0.878085089,0.772543607
CmsAliasTableController.validateRewrite,0.941808049,0.9229125,0.955231136,0.929344931,0.941569558,0.934235972
ClassFilter.checkPackage,0.909401319,0.852721219,0.92224246,0.883287186,0.871379635,0.873616341
Validator.validateZipCode,0.999918178,0.999888505,1,0.999793289,0.999883066,0.999913848
IntegerMinMax.put,0.794440165,0.912430452,0.912074803,0.966909169,0.913169731,0.912348582
GribCdmIndex.acquireGribCollection,0.929240476,0.90201646,0.965438555,0.906030482,0.839868932,0.899377648
MergePolicyValidator.checkMapMergePolicy,0.963176233,0.978555384,0.97821645,0.968764226,0.958111283,0.96691162
MapRankDouble.locate,0.92894382,0.931944423,0.930777997,0.929116791,0.930930634,0.928732119
CmsServletContainerSettings.init,0.921140926,0.894928099,0.945412477,0.953585235,0.933898031,0.919461126
TreeInfo.hasConstructors,0.99401603,0.994102824,0.886518002,0.994089196,0.94264058,0.999893277
CounterMap.incrementCount,0.999903899,0.999910342,0.999924366,0.999919634,0.999924487,0.999910743
HttpMethodBase.getHostConfiguration,0.913735256,0.892155932,0.939083291,0.93318636,0.951580147,0.907305598
BaseDetectFiducialSquare.configureContourDetector,0.890964112,0.948587566,0.994649203,0.949288263,0.948574076,0.949957719
FactoryThresholdBinary.localSauvola,0.965070409,0.987091918,0.967843146,0.964971543,0.94359211,0.964652104
StructureDiagramGenerator.generateExperimentalCoordinates,0.867167235,0.840491334,0.859963177,0.852018512,0.933805171,0.810309954
ExtensionPassiveScan.addPassiveScanner,0.975076047,0.986770171,0.961293992,0.984404599,0.985975275,0.975917171
DDS.ingestDAS,0.932284539,0.902741053,0.939407192,0.951524015,0.894456493,0.855500649
SparseFlowObjectTracker.swapImages,0.961960836,0.962843507,0.961696058,0.954200391,0.961383937,0.96162596
DistCp.fullyDelete,0.737567072,0.737114082,0.848552971,0.738615486,0.880685863,0.897522887
ModelGuesser.loadConfigGuess,0.863686725,0.889084928,0.884434242,0.895350294,0.846777684,0.85737011
ContextAuthenticationPanel.getAuthenticationMethodsComboBox,0.979997982,0.975576433,0.968364466,0.975451866,0.977399166,0.981997436
TldTemplateMatching.addDescriptor,0.851429693,0.847843394,0.922014989,0.877781724,0.96677952,0.837493904
ContextUserAuthManager.getUserById,0.971943031,0.973996414,0.971761714,0.9730362,0.973165762,0.972788014
SameDiff.getInputsForFunction,0.979318942,0.999881814,0.995802887,0.995598948,0.995931989,0.981973482
ParosTableContext.read,0.999901011,0.898934937,0.999883971,0.999839796,0.999920283,1
HttpMethodBase.writeRequestLine,0.973098233,0.980208462,0.950351319,0.947566577,0.952403483,0.971339106
Logger.setParent,0.859343768,0.822429971,0.842154346,0.843821374,0.853518858,0.842316743
DictionaryEntryLineParser.unescape,0.879210606,0.885384174,0.89003979,0.884709729,0.930232949,0.931606345
CmsLocaleGroup.initLocales,0.821580198,0.875732249,0.835773966,0.887374541,0.81388338,0.830175211
NatureRecognition.getParams,0.94738363,0.903331849,0.884740248,0.928203891,0.908109306,0.870020079
SSLSocketFactory.getDefault,0.963043926,0.965351716,0.963236634,0.974988152,0.964573212,0.950098725
WorkbookUtil.toSXSSFBook,0.893128033,0.918627848,0.960118977,0.953594738,0.939427635,0.93814527
Main.showClass,0.882645298,0.856373065,0.856250363,0.788066457,0.859806306,0.843381992
DTMNamedNodeMap.getNamedItem,0.987887761,0.988188488,0.991590972,0.98814798,0.991589138,0.963670768
SymmetricCrypto.encrypt,0.999891381,0.999880903,0.999904942,0.999891381,1,0.999896648
CmsModuleImportExportRepository.computeModuleHash,0.902314639,0.899552143,0.841129335,0.860170867,0.870738989,0.775826456
LineNumberInputStream.skip,0.949538601,0.85104859,0.914618103,0.942019567,0.92986882,0.866097129
ServletLogParser.nextLog,0.868169535,0.905300368,0.848210471,0.848701503,0.874645173,0.867645525
IdcardUtil.getBirthDate,0.957929955,0.963598014,0.950288107,0.942468692,0.921210901,0.921323708
ClassScaner.scan,0.891920642,0.898708157,0.851143192,0.791579918,0.725047167,0.807166189
CmsContainerPageContainer.getAllDragElements,0.936966946,0.935557543,0.897035156,0.901428131,0.870490105,0.885569089
CmsCmisResourceHelper.collectAllowableActions,0.943708773,0.943877163,0.944510332,0.944429097,0.899490161,0.904866107
FactoryMultiView.bundleSparseProjective,0.974345452,0.974144307,0.96040253,0.972091685,0.961141535,0.957487661
ToleranceRangeRule.validate,0.961724045,0.961264743,0.950931436,0.965855176,0.926153166,0.93535559
IsotopePatternManipulator.sortByMass,0.9216892,0.929496092,0.888150163,0.922805789,0.890372561,0.938025446
CmsSynchronizeSettingsDialog.initSynchronizeSettingsObject,0.928927211,0.929647507,0.927601971,0.928928858,0.920057582,0.928986723
CmsGlobalConfigurationCacheEventHandler.offlineCacheClear,0.999338528,0.99932113,0.999209253,0.999319865,0.794477776,0.99939746
SimulatorJobStoryProducer.getNextJobFiltered,0.907648102,0.887405472,0.903210413,0.855574694,0.890470012,0.876691028
DateTimeExtensions.upto,0.99990703,0.999902275,0.948840665,0.999911655,0.97389153,1
LocalDateTime.plusYears,0.999935753,0.999901304,0.999917834,0.999857096,0.99992183,0.99986858
GroovyRunnerRegistry.size,1,0.999887372,0.999921535,0.99991061,0.999913985,1
ClientConfig.setNearCacheConfigMap,0.999084149,0.999037566,0.999026766,0.999053791,0.999048679,0.999123425
MmffAromaticTypeMapping.updateAromaticTypesInSixMemberRing,0.850136184,0.863675393,0.900007748,0.816794148,0.811739508,0.903400363
FSImage.loadEdits,0.929088654,0.93271363,0.947542869,0.90998884,0.944904831,0.887458268
Range.nextUncheck,0.882232664,0.884608241,0.847067777,0.826316281,0.728196328,0.787102122
KeyFactory.generatePublic,0.99637956,0.997170325,0.997313262,0.997259849,0.997442981,0.99720112
FSPermissionChecker.checkPermission,0.912123575,0.932452965,0.88775797,0.905637037,0.934938921,0.919277481
Indices.stride,0.914083528,0.873459336,0.910131413,0.858876489,0.867757653,0.900960725
Pattern.notFollowedBy,0.929199711,0.933541191,0.936903438,0.929884381,0.932475414,0.897760559
SimpleSVGViewer.saveCurrentPlot,0.861943132,0.926839548,0.899786451,0.878963311,0.846000288,0.920807672
CmsProgressWidget.getJsIncludes,0.906465085,0.873380679,0.909654785,0.892863096,0.918154487,0.889033893
LambertConformalConicEllipse.latLonToProj,0.947375788,0.943864424,0.928716977,0.924682889,0.938167113,0.94595636
ToolsUI.makeComponent,0.801418956,0.816730936,0.793314567,0.720312815,0.818357063,0.795363614
PharmacophoreAtom.setMatchingAtoms,0.930685837,0.928577452,0.931514553,0.931722732,0.897265617,0.931286336
KerasLSTM.getForgetBiasInitFromConfig,0.927481248,0.922363067,0.949789506,0.980461526,0.959613932,0.929948401
CyclicCarbohydrateRecognition.newTetrahedralCenters,0.912110565,0.95674692,0.952057163,0.90605,0.932735233,0.913808772
SqlConnRunner.insert,0.993242178,0.992821004,0.992825931,0.999876439,0.993205566,1
CmsDefaultPasswordGenerator.getRandomPassword,0.905938233,0.886533145,0.911945374,0.916015985,0.899508855,0.909224137
FileHandler.publish,0.967932884,0.973539485,0.941806062,0.951128612,0.962397295,0.827067377
Bond.contains,0.949902359,0.920025995,0.999910434,0.950236348,0.939815696,0.985532459
FileUtil.getAbsolutePath,0.860750448,0.927841922,0.846630704,0.915972986,0.930054516,0.92197254
SameDiff.create,0.903944035,0.948100611,0.923416309,0.948749641,0.93946087,0.94867041
JobGraph.addUserArtifact,0.884776861,0.820494632,0.919219094,0.821500443,0.843865706,0.903328056
InvDatasetImpl.removeDataset,0.944467524,0.953914717,0.9660399,0.94740452,0.967755075,0.955402264
DocFile.read,0.999870729,0.999847858,0.999860323,0.99988004,0.999870729,0.999860323
TensorflowConversion.ndArrayFromTensor,0.900021687,0.919747416,0.889097453,0.850091995,0.915520761,0.910572866
OperandStack.replace,0.783781557,0.894699574,0.769784838,0.91652268,0.915715763,0.894269161
ZipUtil.gzip,1,0.904926106,0.967195125,0.995620627,0.975801406,0.995444895
AbstractJsonGetter.getMultiValue,0.879312774,0.940328311,0.892376135,0.935921939,0.916044856,0.90006155
DetectDescribeAssociate.dropTrack,0.954867041,0.940886342,0.890963674,0.941253276,0.923082896,0.892336445
FreightStreamer.stat,0.867553456,0.881852357,0.750121548,0.892542309,0.828774889,0.866529915
InitialCycles.singletonIntersect,0.85329931,0.839989904,0.975386188,0.883293249,0.895365104,0.951931689
Collections.disjoint,0.959462987,0.965092873,0.938542608,0.954374318,0.990668338,0.942628515
RocksDBStateBackend.getColumnOptions,0.984035904,0.983718437,0.983852652,0.983883636,0.983880771,0.983860289
JSONUtil.isJsonObj,1,0.999924932,0.999877973,1,0.9999034,0.999896179
ParosTableTag.delete,0.95899734,0.959868345,0.96227423,0.954843942,0.961413601,0.960363722
AvatarShell.isServiceSpecified,0.950957262,0.929623564,0.916222675,0.937443244,0.86506696,0.892979994
XmlNodePrinter.printEscaped,0.869393279,0.891721782,0.930156683,0.897655226,0.941522899,0.887558724
CategoricalToOneHotTransform.map,0.967052354,0.909016242,0.96828457,0.966226754,0.929128303,0.962291683
TruncatedNormalDistribution.inverseCumulativeProbability,0.868862923,0.817265382,0.97149125,0.943253656,0.880688526,0.820389287
CompletableFuture.postFire,1,0.999881881,0.999913815,0.999902088,0.972042777,0.999932527
ErrorFormatter.appendCauses,0.898699757,0.913343002,0.913108962,0.893267,0.880614113,0.819231592
SubWriterHolderWriter.getMemberTree,0.955860692,0.956921256,0.955940467,0.956240976,0.956486731,0.956310638
Reaction.removeMapping,0.919318369,0.918935828,0.919527645,0.919664058,0.893012642,0.920027044
CompileJavaPackages.createCompileChunks,0.954224198,0.940413338,0.923424944,0.923183822,0.933941348,0.948447471
ExtensionSpider.setExcludeList,0.999879267,0.999894786,0.990319207,0.975562819,0.99002359,1
BaseSerializer.serializeConditionList,0.999835982,0.999888392,1,0.999816541,1,0.999909374
LayoutRefiner.findCongestedPairs,0.920942618,0.865356709,0.91715854,0.85687324,0.905087345,0.879545569
VariantGWTQuery.getUnescapedValue,0.872460071,0.856082813,0.872457292,0.872980968,0.88580723,0.886439156
Scheduler.getHostnamesFromInstances,0.946668501,0.979028908,0.981782077,0.954504997,0.979349184,0.9549423
MathUtils.discretize,0.873535523,0.895749019,0.917465438,0.867137462,0.870606632,0.870098382
RaidNode.getAllPolicies,0.945960765,0.946015147,0.902056557,0.984854538,0.984567659,0.901764617
CmsDirectEditEntryPoint.repositionButtons,0.885238276,0.8357873,0.887926499,0.922742002,0.88585079,0.863341866
GradsDataDescriptorFile.getFileNames,0.908030315,0.891902755,0.865375774,0.874939176,0.871202494,0.844641408
MetaClassImpl.filterPropertyMethod,0.875998756,0.910939648,0.924469959,0.858452025,0.930890598,0.877610133
PartitionGroupConfig.setMemberGroupConfigs,0.969931111,0.999891631,0.999877078,0.970145151,0.999934244,0.968310785
AlertParam.parse,0.976135332,0.994693892,0.994773922,0.868919691,0.916567178,0.994883009
DefaultHistoryReferencesTableModel.getHistoryReference,0.885283225,0.964316119,0.847868214,0.783927178,0.879345219,0.798913775
SameDiff.getOutputVariablesForFunction,0.939491462,0.936897512,0.938731819,0.944146688,0.945462268,0.946116117
ClusterHeartbeatManager.heartbeatWhenMaster,0.947050473,0.966639912,0.960969234,0.949631878,0.961904152,0.945584956
Configuration.isGeneratedDoc,0.874035384,0.777929254,0.853570509,0.832911456,0.883348738,0.681813563
GDiscreteFourierTransformOps.magnitude,1,0.999868832,0.999932196,0.999888905,0.999911109,0.999843328
CsvRow.getFieldMap,0.964176495,0.957624588,0.962996997,0.882473087,0.963961078,0.96228021
EnvironmentInformation.getHadoopUser,0.895687149,0.902402993,0.9535043,0.907637915,0.92489404,0.898314833
ImageSegmentationOps.countRegionPixels,0.982057444,0.984941096,0.992853325,0.982028447,0.983093098,0.982159447
MessageFlyweight.set,0.988643804,0.914183536,0.912630911,0.893187348,0.915860617,0.826189212
ForceFieldConfigurator.configureMM2BasedAtom,0.93052442,0.929516201,0.924993158,0.947664,0.936503017,0.930343875
DecimalFormat.setCurrency,0.906401447,0.868320115,0.915900594,0.877628017,0.885378909,0.907296627
NDArrayMessageChunk.fromBuffer,0.937838874,0.868954125,0.958152679,0.912473142,0.945937725,0.856223933
GridDatasetInv.open,0.878616558,0.87615983,0.898830741,0.89336987,0.893798968,0.854255855
ReusingKeyGroupedIterator.nextKey,0.921324186,0.904876284,0.916215623,0.924632532,0.911896408,0.91583026
DisjointSetForest.getSets,0.953426322,0.945741965,0.946030611,0.948384558,0.821105096,0.945726755
Property.removeDups,0.950760269,0.936360593,0.945720041,0.936676135,0.945720041,0.938296593
ClassWriter.flagNames,0.897070075,0.788093326,0.932180764,0.91345894,0.801290697,0.879686935
AbstractDb.find,0.939975429,0.94677516,0.970582743,0.970922051,0.915893732,0.942743377
TransformProcess.getSchemaAfterStep,0.934784714,0.94167926,0.938743131,0.840677092,0.909609444,0.89971568
PackageTreeWriter.getNavLinkPrevious,0.82882654,0.828386868,0.971604663,0.974300829,0.876880666,0.816349524
ExtensionLoader.hookCommandLineListener,0.875771096,0.896854196,0.818178195,0.909984725,0.838953748,0.873967154
RasmolColors.getAtomColor,0.961778183,0.948537866,0.963866934,0.963762999,0.91393368,0.96202822
BookKeeperJournalManager.zkPathExists,0.981440071,0.960447231,0.971272713,0.961297152,0.971009168,0.968508894
MenuFileControl.exportContext,0.824162521,0.987611688,0.988670461,0.914998602,0.988692444,0.935927458
ThreadLocalRandom.advanceProbe,1,0.999897255,0.999881765,0.999788635,1,0.966092516
DebugAminoAcid.setAtom,0.981176158,0.98108388,0.971289521,0.981416311,0.97811653,0.977165995
JCDiagnostic.getKind,0.874294663,0.735643258,0.918791816,0.943929782,0.442909232,0.83973986
CompilerConfiguration.isGroovydocEnabled,0.999929506,0.999917325,0.999929506,0.999925412,0.999920218,0.999932128
DataSetUtil.mergeFeatures,0.867275799,0.91451946,0.938728756,0.930810088,0.867519134,0.799850683
DoubleArrayTrie.read,0.962808129,0.951162413,0.95246832,0.96395451,0.951175314,0.951409262
NamedSql.parse,0.923300687,0.9325776,0.934791737,0.918620817,0.933964597,0.936681029
CmsPublishGroupPanel.fillButtonSlot,0.918946879,0.928661647,0.955278968,0.909055797,0.912060316,0.914871483
Decimal.sign,0.88463502,0.928497632,0.885650721,0.867567221,0.851342526,0.899614605
CmsDriverManager.readNewestUrlNameForId,0.971215558,0.988285542,0.966671563,0.967549621,0.97033649,0.970525879
AnnotationTypeOptionalMemberWriterImpl.getSummaryTableHeader,0.992266406,0.917407779,0.814241096,0.992246231,0.814641044,0.992159939
MMElementRule.getParameters,1,0.957164418,0.999900877,0.999911982,0.974092371,0.999911983
DFSAdmin.report,0.870282323,0.852146222,0.939444764,0.884275806,0.836630402,0.935473182
