func_name,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,Qwen3-32B_ires,gemini-3.1-flash-lite-preview_ires
FilterReplaceDialog.getBtnCancel,0.969378434,0.972149584,0.964111534,0.987660648,0.969878396,0.974031256
Server.channelIO,0.851663121,0.821123398,0.850831755,0.790014555,0.859550018,0.749768707
MapDataStores.createWriteThroughStore,0.94796506,0.948656362,0.961061911,0.962596594,0.948176018,0.948276015
IntValueArray.compareTo,0.999848133,0.999912919,0.999908369,0.72820938,0.999953306,0.99992694
AlertAPI.getRiskId,0.918041707,0.915998025,0.911342875,0.92260158,0.910518199,0.875363874
MkAppLeafEntry.writeExternal,0.999919332,0.999893413,0.999880709,0.952903543,1,0.999869899
IsotopeFactory.getMajorIsotope,0.973109456,0.978615864,0.962985203,0.975600134,0.972745394,0.962272467
AbstractCustomColumnHistoryReferencesTableModel.getColumnClass,0.867700134,0.870246384,0.886826986,0.912644703,0.874248569,0.905192308
PartitionScanRunner.run,0.838436048,0.805333026,0.811000339,0.817719934,0.839343641,0.861131095
BasicGroupCountDescriptor.calculate,0.707189577,0.939993684,0.796282303,0.840685608,0.869504271,0.822650467
StructuredSyntaxDocumentFilter.getMultiLineRun,0.931690842,0.941444993,0.927942343,0.939722046,0.935245015,0.931529405
AtmosSigma.getCoordinateArray,0.856187306,0.868250799,0.864769605,0.779996641,0.896065761,0.906139565
InvCatalogFactory10.readAccess,0.951200185,0.97247787,0.942966607,0.904192753,0.951350707,0.939373236
ResourceGroovyMethods.newReader,0.830383964,0.808417418,0.837242447,0.850876416,0.871120919,0.829501316
AbstractFsCheckpointStorage.encodePathAsReference,0.916347749,0.980731944,0.989953195,0.93587828,0.921669435,0.989709543
IonizationPotentialTool.getDTHalogenF,0.986521912,0.984789833,0.98551135,0.986218623,0.987452947,0.985717765
CompositeMFileFilter.exclude,0.999917871,0.999921932,0.99992057,1,0.999928887,0.99340246
ChemModelManipulator.removeAtomAndConnectedElectronContainers,0.966532871,0.976096358,0.974368858,0.993930198,0.973967009,0.993355762
SDBaseOps.linspace,0.942490046,0.94215282,0.941862642,0.979739896,0.94170283,0.94308943
DefaultGroovyMethods.chop,0.934141311,0.952179663,0.962906582,0.912774265,0.934956866,0.969183365
CsvReader.read,0.917496496,0.917501298,0.917912048,0.917013804,0.905756038,0.912193767
TrainModule.getLayerMeanMagnitudes,0.882072389,0.826059123,0.875595823,0.831955624,0.895374333,0.807278037
CmsResultsTab.addSingleResult,0.891098073,0.918948797,0.889230938,0.809189207,0.878306978,0.91536769
BasicModelUtils.wordsNearestSum,0.913953078,0.828532831,0.962704246,0.796015238,0.912512839,0.915282065
HybridMemorySegment.get,0.997844341,0.997855129,0.997729122,0.698549968,0.997847583,0.997648642
WeightedEvictableList.voteFor,0.877381024,0.897612345,0.758025472,0.869449201,0.876892474,0.88867689
Inspector.getMethods,0.958635707,0.983613737,0.980371645,0.981610268,0.95945487,0.964781288
NonReusingKeyGroupedIterator.nextKey,0.860051374,0.903052711,0.90773443,0.926307235,0.916966321,0.907067567
AbstractRStarTreeNode.adjustEntry,0.912731742,0.914175625,0.915507864,0.928847065,0.90711732,0.905710538
QuorumCall.checkAssertionErrors,0.676832666,0.730704566,0.76928282,0.806391889,0.761984847,0.881766936
CmsDirectEditEntryPoint.initializeButtons,0.944028206,0.926509785,0.945229979,0.881558198,0.947770223,0.942691777
Calendar.updateTime,0.842031102,0.875102538,0.819511709,0.808969468,0.821311154,0.937491862
MapMath.dmsToRad,0.872905957,0.878100271,0.898998031,0.792035213,0.887711775,0.877781913
TagImpl.firstSentenceTags,0.941221554,0.847609051,0.893878173,0.895713375,0.94066945,0.941451295
NewDependencyCollector.getDependencies,0.86445111,0.858559177,0.784213795,0.803194324,0.856676469,0.841597861
Sql.buildSqlWithIndexedProps,0.834498078,0.840786813,0.858310997,0.798500742,0.799608094,0.735093994
MapProxyImpl.iterator,0.881247488,0.929467581,0.939262497,0.942674019,0.905415689,0.922331409
PerturbedAtomHashGenerator.combine,0.863959409,0.868013354,0.924411661,0.807101061,0.863755673,0.868159104
RayleighDistribution.logpdf,0.955751945,0.959419998,0.954053829,0.905948835,0.958412331,0.952597562
SimpleGeometryIndexFinder.getEnd,0.925094076,0.94343684,0.942358718,0.968145425,0.940524197,0.947247307
DecimalFormat.collectIntegralDigits,0.907425573,0.94028519,0.93893003,0.863438432,0.939878231,0.924027638
OnDiskUpperTriangleMatrix.getRecordBuffer,0.895054692,0.760818189,0.768911886,0.703562098,0.89459774,0.770198502
CmsJspTagContainer.printElementWrapperTagStart,0.941075284,0.958232084,0.892744733,0.886521221,0.955698283,0.961874642
ListStringRecordReader.initialize,0.867650147,0.74758035,0.748438993,0.753533008,0.867877608,0.750644893
Control.closeSessionAndCreateAndOpenUntitledDb,0.905979676,0.937900128,0.948019215,0.929947045,0.934355723,0.915770457
ConstantsSummaryBuilder.build,0.607245511,0.60987181,0.690240865,0.666644735,0.539763399,0.897380015
PackageIndexFrameWriter.addNavigationBarFooter,0.767801749,0.559037975,0.777960795,0.798734838,0.76780802,0.788064346
ClusterManagerAvailabilityChecker.waitWhileClusterManagerInSafeMode,0.876879172,0.891333219,0.883279835,0.901123995,0.869040149,0.893021309
Indices.isScalar,0.896178539,0.927190087,0.899525914,0.880590589,0.890682903,0.871371488
MutableHashTable.ensureNumBuffersReturned,0.922658257,0.93054914,0.924975956,0.924322694,0.922335473,0.926438959
DepsAnalyzer.archives,0.757438156,0.77828242,0.764268652,0.668517691,0.766252641,0.839077394
Cycles.getBond,0.962400555,0.993549751,0.993978985,0.95141407,0.961915824,0.965159318
FileImageManager.renameCheckpointInDir,0.861230309,0.967170096,0.886410254,0.937665571,0.852992559,0.925855062
Symtab.instance,0.999898968,0.999910052,0.997528651,0.941860677,0.999870334,0.997304992
FactoryIntensityPointAlg.harris,0.972951395,0.979265657,0.991271303,0.990167172,0.979833967,0.99287861
SDMath.confusionMatrix,0.973726164,0.946502836,0.932755089,0.991804716,0.973345408,0.958958865
RayleighDistribution.cdf,0.966632043,0.960226395,0.953625499,0.952783053,0.966543607,0.9518369
SerializationUtils.writeObject,0.892075828,0.98270146,0.951451244,0.944662266,0.942335083,0.983430876
CheckpointCoordinator.triggerSynchronousSavepoint,0.983086047,0.999867069,0.970143418,0.992545314,0.992742308,0.973924695
DapNode.setAttribute,0.935931671,0.952014768,0.918420078,0.937846935,0.924940398,0.953655936
ConfigManager.validateAllPolicies,0.928114263,0.960906915,0.972710539,0.97015612,0.905469321,0.963702507
FileFixer.setPolicyInfo,0.873545822,0.872970282,0.884727339,0.879486372,0.874805325,0.932219206
PartitionReplicaManager.sendSyncReplicaRequest,0.922206336,0.914360705,0.936324443,0.912956359,0.936701092,0.915350126
MethodlessRouter.anyMatched,0.972466879,0.93815312,0.959014301,0.975992006,0.970677504,0.948321563
AbstractParamContainerPanel.removeParamPanel,0.919130869,0.91896332,0.921364549,0.908163251,0.929070203,0.930828223
GribVariableRenamer.makeMapBeans,0.899148863,0.897371335,0.952769714,0.895230384,0.910914267,0.911634728
HSMDependenceMeasure.countAboveThreshold,0.963211287,0.963469155,0.96375287,0.906252343,0.964802784,0.950544001
CmsContainerpageHandler.createToggleEditSmallElementsMenuEntry,0.937610559,0.942097569,0.918364322,0.93274818,0.924178047,0.937275358
QueryableEntry.getConverter,0.894139109,0.873784458,0.884469282,0.898930755,0.89278199,0.935263736
NDArrayMessage.chunkedMessages,0.953760832,0.958087508,0.944720527,0.963088689,0.955773584,0.950171994
ToolEnvironment.loadClass,0.881026338,0.909603672,0.719631423,0.910331432,0.870512092,0.891384389
Instruction.length,0.923092519,0.949083803,0.938151163,0.937492731,0.920809019,0.945809885
ResourceGroovyMethods.leftShift,0.820741607,0.810540707,0.869813111,0.679331071,0.820118411,0.775251558
GroovyMain.setupContextClassLoader,0.926767751,0.94473364,0.92831142,0.925210951,0.928664154,0.925881121
SVGUtil.svgRect,0.999951145,0.999913927,0.985560842,0.999872471,0.999869794,0.999897322
KPointCrossover.crossover,0.965781409,0.952797903,0.954507457,0.954954907,0.961379759,0.892057411
SDArray.serialize,0.758611601,0.71205754,0.825016662,0.630682507,0.758547264,0.798581927
iniFile.getPropList,0.927082284,0.939877759,0.954249201,0.998263441,0.948922702,0.932872612
SingleInputUdfOperator.withForwardedFields,0.934602732,0.933155937,0.93186311,0.965525365,0.926495255,0.933801706
RetouchedBloomFilter.addFalsePositive,0.890724087,0.898174138,0.904107399,0.973775369,0.904566424,0.764923062
AbsSetting.toBean,0.966591505,0.917699829,0.970567483,0.931935744,0.966626958,0.982178343
ReactionSchemeManipulator.getAllAtomContainers,0.965439718,0.937875669,0.94325015,0.945267891,0.968452777,0.958528857
ExpandoMetaClass.isGetter,0.937360116,0.908100543,0.949693397,0.964256806,0.937733337,0.89525601
JCheckBoxTree.isSelectedPartially,0.96421355,0.968552811,0.991561242,0.948204266,0.963376201,0.951538127
CmsPublishList.internalReadUUIDList,0.975132601,0.96955557,0.953898267,0.975132601,0.974600372,0.969526588
DynamicFactory.convert,0.891545227,0.965554316,0.893072223,0.965993467,0.891272919,0.863804279
CmsContainerpageController.unlockContainerpage,0.912085052,0.891233837,0.876171695,0.855405351,0.910043708,0.894157115
SourceUnit.convert,0.77750096,0.664406023,0.688718621,0.74515203,0.770190931,0.723807355
GuiBootstrap.setupLocale,0.892713907,0.909997706,0.905736164,0.903659036,0.91406766,0.883324067
GribCdmIndex.openMutableGCFromIndex,0.867574548,0.931786651,0.949292806,0.92815219,0.890468442,0.819786732
EmulatedFields.get,0.984996305,0.965609971,0.94693136,0.962490251,0.964022898,0.966317157
ClusterJoinManager.handleMasterResponse,0.920583151,0.912121483,0.934283079,0.948739446,0.934630322,0.948511711
KerasAlphaDropout.getOutputType,0.999927586,0.999907494,0.999838688,0.960159514,0.999845349,0.99991341
ReplaceableContextIterator.setText,0.906905284,0.930696337,0.91723343,0.96861943,0.90628876,0.946695069
FileUtil.size,0.855848482,0.844233029,0.837103465,0.839536448,0.870069183,0.802232935
FactoryPointTracker.dda_FH_SURF_Stable,0.941149875,0.943087635,0.918881906,0.960775066,0.930371399,0.924764672
RaftSemaphore.drain,0.92701253,0.948415378,0.939592349,0.913136163,0.931192577,0.919436831
QueryChemObject.addListener,0.969894444,0.999905105,0.950454578,0.86040137,0.970173717,0.950309353
Gen.makeNewArray,0.958451739,0.904792607,0.954263399,0.785132126,0.957175716,0.986565325
Configuration.banDevice,0.91959329,0.93209186,0.947152111,0.948174803,0.93051346,0.949159912
Symbol.location,0.859347967,0.847156024,0.910166331,0.897231985,0.85921848,0.869994271
RadialCoordSys.getMaximumRadial,0.926834817,0.927698232,0.914425555,0.919849426,0.923789908,0.950598526
Bond.setOrder,0.954980015,0.987364438,0.987106017,0.963964717,0.955586968,0.981764025
LocalDirAllocator.ifExists,0.999896321,0.999888732,0.999880906,0.999857719,0.999847357,0.999866761
NewifyASTTransformation.determineClasses,0.834621632,0.826163498,0.849683656,0.887109208,0.834571805,0.887947474
DConnect2.getDDS,0.94922833,0.951875809,0.965478861,0.947687807,0.948659061,0.951132527
HBaseTableSchema.getQualifierTypes,0.980307319,0.992259058,0.992296579,0.980130115,0.979851144,0.978034752
HtmlDocletWriter.getNavLinkTree,0.789104023,0.789957396,0.790121927,0.787738375,0.790234139,0.790869818
ExtensionHistory.showAlertAddDialog,0.995315219,0.994839243,0.995052672,0.993052845,0.995360798,0.992996382
MaterializeKNNPreprocessor.fireKNNsInserted,0.999884485,0.996745791,0.996766061,0.999891661,0.999879811,0.996766061
BasicRecordStoreLoader.getKeyValueSequence,0.992100205,0.997141092,0.997226402,0.989232782,0.917911945,0.911445449
FeatureBagging.run,0.900421865,0.918974129,0.90325797,0.913326839,0.89825716,0.910793155
TFGraphMapper.initFunctionFromProperties,0.926340239,0.945936006,0.917982812,0.900005135,0.930549378,0.921996293
JobTracker.heartbeat,0.925387644,0.938817788,0.93244035,0.9390501,0.915457084,0.920361427
CPSubsystemConfig.setLockConfigs,0.996037506,0.996032182,0.99606912,0.99603241,0.99602752,0.999091147
DString.deserialize,0.829565058,0.84636628,0.820435185,0.839224333,0.837774169,0.82962888
AnnotationProxyMaker.getAllReflectedValues,0.809962617,0.867998177,0.84837764,0.926274613,0.813905149,0.754459107
FileReader.writeToStream,0.899467297,0.953188309,0.953518731,0.954437628,0.898075964,0.899205179
JTableSorted.ensureRowIsVisible,0.855572928,0.962145607,0.963464279,0.854650409,0.855519484,0.925510355
A_CmsStaticExportHandler.purgeFile,0.956792138,0.948319859,0.951991347,0.916505478,0.896029784,0.887580783
NodeSetDTM.nextNode,0.992721494,0.980662017,0.978713786,0.961073476,0.998552021,0.969881944
CmsContainerpageDNDController.initNestedContainers,0.785302369,0.793576914,0.755955004,0.832469185,0.805050372,0.817296075
DefaultTableColumn.getValue,0.740564498,0.739645988,0.738480396,0.757910503,0.739999878,0.723278917
ScanProgressItem.getProgressPercentage,0.760705999,0.763404099,0.804073498,0.750097802,0.793516706,0.790252319
LoggingUtil.warning,0.997122715,0.996982469,0.996822838,0.623953369,0.997216088,0.996867561
SM2Engine.init,0.930738418,0.883036154,0.929463161,0.900774242,0.925384623,0.970785319
CmsFormRow.initInfoStyle,0.909656801,0.781239278,0.796724683,0.766440417,0.908656891,0.808748445
AvatarNode.waitForRestart,0.852513124,0.796201435,0.811010521,0.894480256,0.861791178,0.839475394
ConstructorBuilder.buildConstructorDoc,0.928601758,0.932888735,0.823357527,0.966997241,0.926398013,0.904514885
EccentricConnectivityIndexDescriptor.calculate,0.949545728,0.949150363,0.967491708,0.980235652,0.951070593,0.932431194
OptionsPassiveScan.initParam,0.936676432,0.934487377,0.953389142,0.51209504,0.920726906,0.910781748
KerasLayerUtils.getNOutFromConfig,0.935795786,0.950482413,0.919405353,0.937772059,0.947968762,0.946596249
RequiredParameters.helpText,0.922188259,0.913477509,0.923608818,0.947807167,0.929363099,0.936973826
ParseUtil.collectValues,0.817082093,0.911842156,0.869153334,0.917260582,0.824201547,0.856156129
CmsModelGroupHelper.collectDescendingInstances,0.944422687,0.942381857,0.944550198,0.944511989,0.943873285,0.940576272
CirculantTracker.elementMultConjB,0.954862698,0.94759523,0.943856498,0.952466625,0.951965409,0.930237652
ManageAddOnsDialog.notifyAddOnUninstalled,0.971321552,0.975432914,0.974697414,0.975069198,0.993170513,0.973900743
IOUtil.setChannelOptions,0.853989114,0.893780495,0.885861885,0.929888076,0.843620356,0.968183556
GribIosp.makeLazyTime2Darray,0.875425273,0.837859178,0.76488683,0.954503891,0.880436012,0.82478472
ScaledUnit.toDerivedUnit,0.991325894,0.953254363,0.991605554,0.991569089,0.976762879,0.969588111
VisOdomMonoPlaneInfinity.estimateClose,0.916339104,0.863323216,0.748695557,0.905969614,0.881001659,0.804368027
DistanceStatisticsWithClasses.sampleMinMax,0.90756757,0.947922558,0.931282507,0.856216827,0.91999827,0.905494314
SameDiff.evaluateMultiple,0.810206021,0.850866032,0.849386406,0.874978214,0.811868872,0.993209626
ExampleColorHistogramLookup.coupledRGB,0.965577762,0.947361245,0.953362718,0.983085987,0.93417531,0.957220481
DTMAxisIteratorBase.getNodeByPosition,0.849753502,0.88894457,0.840223235,0.729738841,0.865507539,0.819906657
Calendar.handleComputeJulianDay,0.898137427,0.925512106,0.800842783,0.851690439,0.883910097,0.954451618
WeightedPathDescriptor.calculate,0.867997147,0.890029647,0.834453811,0.556080016,0.900657616,0.883332863
SlotPoolImpl.requestNewAllocatedSlotInternal,0.844858824,0.964828271,0.964002207,0.966897945,0.827339261,0.966510627
RemoveFromLoadAllOperation.removeExistingKeys,0.887855419,0.96439453,0.965108223,0.868979915,0.898092527,0.889831884
GempakGridReader.printAnalBlock,0.952276202,0.984495178,0.983963083,0.984045606,0.952910733,0.952173449
ExceptionUtils.rethrow,0.976580672,0.999902541,0.97644963,0.976639984,0.976879061,0.999799677
CmsSerialDateValue.readOptionalString,0.999897776,0.999892031,0.999852454,0.999892025,1,0.822987556
DataStream.addSink,0.830173297,0.786347117,0.78777483,0.792704706,0.760614444,0.82330181
FactoryPointTracker.dda,0.92439512,0.946192703,0.964865463,0.963284814,0.915894321,0.973073759
KeyStore.setEntry,0.999905948,0.999821863,0.999888294,0.999854729,0.999849665,0.994804552
SystemClock.scheduleClockUpdating,0.925093648,0.870619211,0.902419915,0.797736079,0.92523677,0.894148818
TraitASTTransformation.copyClassAnnotations,0.970602576,0.968811294,0.983228321,0.977476101,0.969236615,0.982291812
TreeInfo.symbol,0.972725317,0.988723077,0.989508843,0.885188519,0.989792511,0.989884791
LogManager.addLogger,0.907066361,0.982593525,0.927668457,0.929254418,0.888049391,0.925315651
JdepsTask.run,0.684634661,0.758099583,0.67431454,0.849242015,0.68398877,0.77049421
StatementUtil.getGeneratedKeys,0.974500338,0.975843126,0.975236236,0.975927957,0.966624152,0.933699458
ExtensionScript.handleUnspecifiedScriptError,0.953276646,0.97564887,0.969961263,0.965309292,0.952720454,0.955404378
LogFactory.getLog,0.984320961,0.9538639,0.943266128,0.941041346,0.916886872,0.923379221
DefaultTypeTransformation.isEnumSubclass,0.928243018,0.950099478,0.924976309,0.93442591,0.926641608,0.932583767
PatriciaTrie.values,0.694679112,0.738102769,0.759735734,0.843095573,0.697126672,0.765793354
CmsContentEditor.previewNativeEvent,0.887401345,0.912964795,0.905212716,0.929537696,0.902146523,0.903716997
StackTraceSampleCoordinator.triggerStackTraceSample,0.936398789,0.928489389,0.934502774,0.922538358,0.931325463,0.910950244
Extern.readPackageList,0.811499455,0.71660029,0.836612313,0.756223431,0.824165635,0.844349749
CmsListManager.unlockCurrent,0.932095751,0.939357459,0.950124428,0.939718762,0.939889144,0.948261791
ZipFile.getComment,0.903567213,0.977049475,0.861669518,0.712137643,0.804809289,0.84949667
Resolve.findImmediateMemberType,0.986306092,0.937220783,0.975494922,1,0.98642199,0.925138424
ManagedConcurrentLinkedQueue.add,0.961226096,0.980510606,0.924296973,0.986160206,0.96189424,0.919995921
PoolManager.canBePreempted,0.921757336,0.908724322,0.927720575,0.971279643,0.922757982,0.903921715
UnionFindUtil.make,0.913353622,0.907525333,0.891989224,0.917978799,0.904204613,0.904649009
JumboCyclicVertexSearch.fused,0.969203469,0.97340294,0.960783876,0.999934498,0.970266865,0.974288951
BaseImageClassifier.preprocess,0.726963853,0.676581849,0.635290005,0.701191306,0.621747653,0.659312609
