func_name,deepseekv3.2_ires,deepseekv4-flash_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires,Qwen3-Coder-30B-A3B-Instruct_ires
CmsSitemapTreeItem.updateDetailPageStatus,0.787181412,0.812304491,0.817519237,0.79877736,0.786348981,0.766844546
CmsDynamicFunctionParser.parseParameters,0.942985238,0.93470468,0.981369772,0.931763835,0.943087292,0.941254343
AbstractSelection.addToAtomContainer,0.999942108,0.995800712,0.999923022,0.987212222,0.986855155,0.9870813
SpiderParam.parseSkipURL,0.865147368,0.911811217,0.846834414,0.826153042,0.876432823,0.924910375
MathUtils.mergeCoords,0.877064147,0.847625634,0.881271468,0.864110033,0.875741889,0.862940834
DataInputStream.skipBytes,0.898646745,0.952941108,0.906810799,0.912291078,0.897090761,0.914441022
Normalization.zeromeanUnitVariance,0.941580331,0.859361152,0.840142449,0.946923856,0.915216713,0.839690262
FlatEarth.constructCopy,0.999933481,0.999935426,0.826835676,0.999853039,0.999921673,0.916856991
ArabicShaping.flipArray,0.81549965,0.852557899,0.829906232,0.846525723,0.816656233,0.777097534
SignatureSpi.engineVerify,0.905054974,0.880311929,0.886472041,0.909548087,0.902682105,0.906095687
ExtensionScript.removeScriptEngineWrapper,0.941580916,0.940548552,0.953905409,0.955422778,0.958883675,0.958906029
InvCatalogFactory10.readDatasetScanAddTimeCoverage,0.942409182,0.936734418,0.934164466,0.939978543,0.929766074,0.966636582
ElementGroup.add,0.926126519,0.882465679,0.891849398,0.933240779,0.877903596,0.883422256
LinuxTaskController.getTaskCacheDirectory,0.895018366,0.908968111,0.905065033,0.928316533,0.904063397,0.936607713
DistortSupport.createDistortPL,0.95906743,0.940866524,0.94604289,0.947962823,0.959977786,0.959183303
DefaultGroovyMethodsSupport.tryClose,0.894663349,0.926529841,0.914020894,0.929458942,0.907205034,0.892922194
CmsMacroResolver.copyAndResolveMacro,0.913965117,0.930709004,0.909752845,0.888979583,0.912147966,0.902465001
TreeSphereVisualization.getLPNormP,0.984249578,0.994777785,0.999894188,0.984707141,0.98427574,0.994779102
TemplateServlet.initTemplateEngine,0.931469918,0.952911597,0.966387011,0.963595373,0.938875175,0.930797588
CmsRpcAction.show,0.92013654,0.928817059,0.883358298,0.927772005,0.920103214,0.856191248
GBlurImageOps.gaussian,0.963111867,0.978382484,0.965620372,0.972795092,0.962332308,0.978163576
CameraPinholeBrown.isDistorted,0.976838391,0.973951602,0.700576107,0.974859915,0.952403406,0.975223889
ClientCacheHelper.createCacheConfig,0.911959137,0.892593259,0.928522399,0.919979047,0.907138896,0.892792681
SourcePrinter.visitDefault,0.902450896,0.935860578,0.900737772,0.940677748,0.902898655,0.931460677
ConfusionMatrix.add,0.979428081,0.983665004,0.939931561,0.978516779,0.97799222,0.978075333
ImportScope.finalizeScope,0.807295752,0.85417769,0.83866931,0.681560814,0.677865909,0.573511243
ClusterJoinManager.sendMasterAnswer,0.937465329,0.930927487,0.937889409,0.949159333,0.942965793,0.944147497
Closure.memoizeBetween,0.953745374,0.998848429,0.926236905,0.994102571,0.954923404,0.991834912
ErddapString2.isLetter,0.906962101,0.923646791,0.948463332,0.942637088,0.893439224,0.765497917
Instruction.getOpcode,0.888922227,0.911495952,0.864658058,0.930545646,0.891747115,0.889795402
ImmutableASTTransformation.checkImmutable,0.81874167,0.913366662,0.891937671,0.903945121,0.832236758,0.885177712
TaskSlotTable.allocateSlot,0.942304578,0.938552288,0.985944574,0.937931679,0.9384368,0.938686312
StartServer.main,0.898620988,0.868891241,0.891158157,0.929863818,0.90081424,0.953964247
SqlValidatorImpl.navigationInDefine,0.801672918,0.771978618,0.768192804,0.783267084,0.772997924,0.739793183
GeneralizedParetoDistribution.logpdf,0.954464175,0.971762207,0.930090893,0.973342465,0.97324764,0.946260479
MigrationStats.markNewRepartition,0.906220682,0.848249989,0.785892376,0.901676919,0.792692356,0.910941116
ExtensionAuthentication.getPopupFlagLoggedInIndicatorMenu,0.968032748,0.985339417,0.980518574,0.989409761,0.965691158,0.991468443
DBInputFormat.getSplits,0.931763909,0.902926024,0.953997071,0.906408074,0.93003626,0.976045683
OPTICSPlot.computeScale,0.894762308,0.849136959,0.907411977,0.890699978,0.89507878,0.850651862
CmsRequestUtil.getParametersFromRawQuery,0.904762237,0.91579292,0.970117622,0.87284095,0.898931104,0.864795081
DefaultGroovyMethodsSupport.sameType,0.930939356,0.938281626,0.915456257,0.930231784,0.926843778,0.930248186
CacheConfig.setEvictionConfig,0.915120277,0.916190339,0.940496828,0.915558984,0.919683995,0.916128456
ErrorReporter.println,0.985455143,0.999894079,0.999910342,0.985646418,0.985645928,0.985392371
WaitSet.find,0.956424412,0.944704703,0.714659719,0.988883247,0.957217575,0.988666883
Session.getGrantReportList,0.903750297,0.919089559,0.927632689,0.904934435,0.893896239,0.903985744
NetUtils.normalizeHostNames,0.874441908,0.874022365,0.875077103,0.875350016,0.874495002,0.869688799
WeightedCovarianceMatrixBuilder.processQueryResults,0.953345974,0.849082761,0.851599302,0.866956664,0.896990413,0.786245238
Bond.get3DCenter,0.971828328,0.975136584,0.734967615,0.97034131,0.97308385,0.950568121
Variable.getParentGroup,0.723706933,0.740708014,0.795842453,0.901926805,0.720251911,0.89368249
FileUtils.deleteFileOrDirectory,0.999876038,0.999922192,0.796299681,0.968887411,0.999845873,0.999834286
AbstractNode.splitByMask,0.873475405,0.828071912,0.925017606,0.8749292,0.837026908,0.868088676
Server.setupResponse,0.946584775,0.696129114,0.95705904,0.986875188,0.940622654,0.939182729
Main.bugMessage,0.94335594,0.941183069,0.949634907,0.999890688,0.951047544,0.971421497
AddOnInstaller.uninstallAddOnFiles,0.920151921,0.934792657,0.947519491,0.929502318,0.923328093,0.928439545
DoubleIntegerDBIDArrayList.truncate,0.889137668,0.787499164,0.958719533,0.936697044,0.90045812,0.949839541
SVGCheckbox.renderCheckBox,0.873659207,0.870823433,0.848533761,0.855190622,0.862300304,0.89113096
Field.validate,0.900204038,0.912081528,0.918365011,0.836677066,0.919019485,0.916935547
JavacState.removeArgsNotAffectingState,0.935378507,0.934776801,0.930800338,0.929695815,0.935344936,0.927297219
NetworkInterface.getInterfaceAddresses,0.792773094,0.824824494,0.920410594,0.852109175,0.80680634,0.786501998
ExtensionsTable.elementAvailable,0.99893524,0.999896699,0.999914853,0.998849064,0.998791856,0.965565039
Normalizer2Impl.decomposeShort,0.883899955,0.91459219,0.87995991,0.911209391,0.874493701,0.916097084
TimSort.mergeLo,0.988843858,0.988682404,0.989856077,0.9951508,0.988481937,0.98956202
CLIQUE.findDenseSubspaces,0.999937118,0.999925885,0.955313415,0.991434457,0.999894241,0.999953172
TaskTrackerStatus.countReduceTasks,0.999890675,0.999819511,0.815931788,0.999905307,0.999910495,0.999225229
Logger.getLogger,0.84024943,0.900361579,0.809720947,0.924448077,0.854708134,0.851919886
MapKeyLoaderUtil.toBatches,0.908512729,0.878871059,0.856606759,0.920008255,0.908258452,0.880262714
MethodDocImpl.overriddenClass,0.915805394,0.861800983,0.894501603,0.88055015,0.915553126,0.946939346
FactoryPyramid.floatGaussian,0.768677465,0.969381666,0.97165686,0.925671003,0.795160393,0.834968867
ThreddsMetadata.add,0.819762454,0.899259173,0.900153585,0.860910423,0.834411038,0.88809093
AbstractAggarwalYuOutlier.computeSubspaceForGene,0.903473282,0.899950472,0.890882295,0.889508162,0.925171238,0.906296249
URI.setRawFragment,0.985820785,0.98570128,0.963072603,0.987822229,0.985955203,0.992546475
ClassReader.readNameAndType,0.999900678,0.998520214,0.946256773,0.999912346,0.999935958,0.998658861
LocalMapStatsProvider.addReplicaStatsOf,0.815078772,0.813604616,0.903736235,0.93998522,0.815037924,0.836539635
AbstractClientListenerService.getActiveRegistrations,0.774419716,0.868776378,0.87503291,0.814864115,0.8329071,0.853837058
SSLEngine.unwrap,0.974683326,0.973676374,0.975688658,0.967606318,0.976050177,0.973051404
SimpleGroovyClassDocAssembler.processModifiers,0.902299129,0.873165749,0.911884447,0.842185009,0.910894698,0.869376762
JobTracker.getDeadNodes,0.927543086,0.947562321,0.962596542,0.834118893,0.916029798,0.933850962
TagletManager.initJavaFXTaglets,0.794101437,0.951246203,0.975504112,0.944429041,0.375650177,0.866379838
EvaluationResult.numLines,0.905589265,0.918052356,0.568896155,0.887393049,0.906615737,0.914402291
TaskSlot.markActive,0.999910413,0.993169069,0.820891777,0.999936642,0.818693452,0.976257335
BinaryString.reverse,0.88453287,0.9053185,0.821816192,0.850229583,0.863336254,0.914535653
AbstractYarnClusterDescriptor.uploadAndRegisterFiles,0.910549996,0.92024326,0.916506549,0.904759957,0.886074197,0.908335857
TreeUtil.getVariableElement,0.90161007,0.92017175,0.949868201,0.836678481,0.882832871,0.849323378
UniqueIdentity.encode,0.760725936,0.739577621,0.770532927,0.745406584,0.701977415,0.754760778
CmsCmisTypeManager.getType,0.894850303,0.899226661,0.969856321,0.895880497,0.889098618,0.895278204
ExtensionScript.invokeScriptWithOutAddOnLoader,0.999904101,0.999902264,0.999871227,0.999871306,0.999871306,0.999874771
AddOnRunIssuesUtils.getUiExtensionsRunningIssues,0.97474848,0.999922008,0.999942736,0.999894235,0.975200998,0.973364559
JarVerifier.mapSignersToCertArray,0.846858882,0.887355147,0.950786537,0.854932355,0.868285487,0.870743119
RaftState.updateGroupMembers,0.924562438,0.931304029,0.85872279,0.920198795,0.922965471,0.917044559
ComparableTimSort.mergeHi,0.991711204,0.97694136,0.974176163,0.981010943,0.993905946,0.978398246
AutomaticEvaluation.ensureClusteringResult,0.909439141,0.888741011,0.926568103,0.906631608,0.908400915,0.930923508
StaticTypeCheckingVisitor.getInferredReturnTypeFromWithClosureArgument,0.918910424,0.954483,0.95089196,0.940396423,0.915945101,0.905972214
BytecodeHelper.getTypeDescription,0.905114869,0.90554058,0.889422491,0.896159244,0.904334836,0.926107624
GeneralUtils.convertASTToSource,0.879995231,0.89111424,0.896287644,0.941364302,0.871329586,0.885372711
VariableStack.getVariableOrParam,0.879746783,0.900245326,0.920726889,0.921528673,0.870702484,0.901868554
ScoreUtil.score,0.857896559,0.775957723,0.842215108,0.982559756,0.873317473,0.928063016
ReflectorLoader.loadClass,0.863290575,0.913790195,0.914702193,0.855104828,0.857387812,0.893643214
CGroupMemoryWatcher.isKillable,0.931631959,0.937310926,0.93524626,0.939341675,0.789766971,0.929591201
ExtensionHookMenu.unmodifiableList,0.999870294,0.999837205,0.999722439,0.999787242,0.999884262,0.999841028
OfflineChangePointDetectionAlgorithm.bestChangeInMean,0.947817096,0.962537793,0.914486882,0.939986663,0.947500239,0.946880972
StaticTypeCheckingSupport.fullyResolve,0.924770014,0.925000696,0.938268284,0.939363682,0.933874907,0.899363791
BackgroundImagePanel.paintComponent,0.853758038,0.836805774,0.824196853,0.843043625,0.806917426,0.846445947
CmsDomUtil.fireFocusEvent,1,0.999900987,0.999895868,0.999915845,0.999895868,0.999915308
HtmlDocletWriter.addInlineDeprecatedComment,0.94941092,0.949078842,0.931058271,0.931294412,0.949314761,0.949424799
AbstractLayout3DPC.findOptimalRoot,0.906991662,0.884224902,0.851124162,0.865142999,0.882667127,0.874311686
DateUtilExtensions.plus,0.98615014,0.985954257,0.986185291,0.986049147,0.986053389,0.985797748
ShutdownHookUtil.addShutdownHookThread,0.979252277,0.951283271,0.973715552,0.963376401,0.906521806,0.969044134
CmsXmlContent.removeValuesInOtherLocales,0.951434192,0.949515003,0.95038148,0.949375321,0.949454061,0.952045604
NodeQueryCacheContext.flushPublishersOnNodeShutdown,0.85325124,0.874947197,0.854473362,0.819684528,0.850923436,0.888809217
LocaleIDs.getISO3Country,0.98868679,0.98862895,0.949237694,0.988902059,0.988566521,0.988842966
GIntegralImageOps.transform,0.994014723,0.99435385,0.992667101,0.984454469,0.994225419,0.994084556
GroupedSet.getValues,0.736777103,0.75897758,0.735995695,0.725900052,0.737781357,0.737063878
AdjustPolygonForThresholdBias.process,0.86409786,0.831763121,0.867337322,0.834469065,0.820818361,0.86344128
SourceToHTMLConverter.addBlankLines,0.825180155,0.857092307,0.827230908,0.839060426,0.82587211,0.827336775
HTTPAuthUtil.authscopeCompatible,0.968834526,0.970751656,0.947758073,0.900621006,0.914905795,0.938092222
TagletWriterImpl.seeTagOutput,0.890409764,0.914150834,0.899312809,0.896480128,0.924229283,0.905339536
Types.makeIntersectionType,0.915702716,0.902115237,0.873330052,0.900994797,0.904345276,0.919170738
HashUtil.djbHash,0.999902699,0.999912814,0.806247548,0.999931039,1,0.999906173
URI.getAboveHierPath,0.999947288,0.999896046,0.999922588,0.999909114,0.999894265,0.999904378
ConverterRegistry.convertSpecial,0.905353947,0.943664032,0.934613246,0.948784627,0.908413347,0.942014033
ExtensionStdMenus.getPopupExcludeFromProxyMenu,0.990457432,0.999923778,0.731388137,0.986360271,0.990318535,0.999898545
BitsUtil.clearI,0.999906969,1,0.856756948,0.985020182,0.999912325,1
SerializedFormBuilder.buildMethodTags,0.905768258,0.91423097,0.915492122,0.92811017,0.892890098,0.86100826
JShellTool.setStart,0.875854414,0.927084268,0.937686768,0.907192861,0.88470001,0.84407122
DefaultChannelInitializerProvider.checkSslConfigAvailability,0.863169824,0.90253312,0.873266788,0.902003869,0.864861687,0.911721958
DoubleDynamicHistogram.increment,0.947507111,0.945893712,0.951110374,0.9492841,0.948186024,0.947529939
MergeIterator.next,0.741736663,0.886301493,0.909015872,0.795889786,0.739838451,0.740520642
ArrayStructure.getScalarShort,0.994969063,0.995075314,0.999916711,0.982025246,0.995075314,0.994635168
SqlLikeUtils.sqlToRegexLike,0.877060579,0.850105695,0.836980734,0.860047254,0.877307391,0.861981271
Key.compareTo,0.876441685,0.938440203,0.920896802,0.934577767,0.874234727,0.943730704
RccTask.execute,0.848755601,0.918762748,0.924511947,0.975346933,0.862917737,0.958351588
FairSchedulerServlet.showAdminFormMemBasedLoadMgr,0.892709553,0.890979397,0.911397038,0.91981392,0.89307529,0.88157618
CmsSearchWidgetDialog.createSearchResults,0.88584861,0.862410315,0.890109316,0.885559698,0.887499078,0.90364039
TFGraphMapper.dumpBinaryProtoAsText,0.872753568,0.943286918,0.97302194,0.883887007,0.883475795,0.977997743
ThreadUtil.getThreadId,0.889733319,0.898004306,0.965149161,0.967838986,0.890290487,0.973369105
BlockLocation.write,0.983343644,0.950333009,0.986208457,0.986084592,0.968241085,0.982811527
CompletedJobStatusStore.readJobProfile,0.999915982,0.999904392,0.973991635,0.999889328,0.999943005,0.974070776
JsonArray.iterator,0.890122698,0.97539984,0.979432039,0.946285235,0.891411107,0.93490644
HTMLUtil.writeXHTML,0.927565301,0.923883378,0.941513429,0.933640512,0.927849336,0.925746488
CopticCalendar.handleGetExtendedYear,0.978405668,0.90283472,0.940435437,0.947336956,0.978554824,0.990988162
RaftNodeImpl.installSnapshot,0.904718033,0.913996335,0.931101973,0.92115761,0.91220393,0.932804491
SameDiff.evaluate,0.792498528,0.862452147,0.863483402,0.908502791,0.83692313,0.861543973
GribIosp.readData,0.839964753,0.86951272,0.872265736,0.884865437,0.904445507,0.865148205
Config.findReliableTopicConfig,0.999915995,1,0.999913963,0.999907829,0.999922376,0.999881035
Builder.targetDistance,0.872333268,0.885042191,0.900069527,0.889227489,0.880707017,0.855754299
HTTPSession.clearkeystore,0.960113344,0.956955354,0.960052897,0.957580997,0.95979158,0.958115293
ClassNode.addMethod,0.930790872,0.965165961,0.908326821,0.918878331,0.929485621,0.963175428
DetectCircleGrid.rotateGridCCW,0.94743408,0.963311434,0.722191994,0.942108489,0.921243398,0.971926369
IdcardUtil.getAgeByIdCard,0.928315933,0.921070195,0.935171,0.954861088,0.931009315,0.967280866
CmsContextMenuState.addChild,0.889733882,0.89257544,0.893129074,0.873891868,0.892701714,0.896757797
FlatBuffersMapper.getTypeFromByte,0.943704085,0.907465664,0.952649389,0.955233851,0.943241667,0.906967999
WRFEta.extrapinterpolate,0.93555002,0.931882211,0.940305706,0.778427221,0.94748469,0.90433905
BinaryHashTable.putBuildRow,0.846358867,0.824768597,0.936310594,0.863377694,0.845275625,0.826062628
ArffParser.makeArffTokenizer,0.958016193,0.96486042,0.936775322,0.942769112,0.962354606,0.965708632
SqlValidatorImpl.findTable,0.908278652,0.877118149,0.887172099,0.873021755,0.882005062,0.910992306
CoordsSet.findDependent,0.951425207,0.943220967,0.915291324,0.949719146,0.930717634,0.951819095
CmsSiteManagerImpl.addSiteInternally,0.893569088,0.861399634,0.926160477,0.892932865,0.926537855,0.893269345
EdmondsMaximumMatching.check,0.93818283,0.931923891,0.918364167,0.94115529,0.937458805,0.909116613
TrainModule.listSessions,0.856871052,0.89095147,0.910625951,0.90413197,0.862886987,0.875564224
ProcessGroovyMethods.consumeProcessOutput,0.853493851,0.870710926,0.841356913,0.874661242,0.856395474,0.875866623
JavacParser.arrayCreatorRest,0.955898019,0.924912849,0.963148157,0.904011167,0.959557276,0.964080818
ReUtil.replaceAll,0.827474378,0.852295729,0.824297615,0.801175661,0.829565274,0.807498499
SegmentsUtil.allocateReuseBytes,0.840187528,0.908340963,0.90190523,0.817230401,0.828085031,0.760699193
CallSiteArray.createPojoSite,0.908447839,0.936023125,0.927835025,0.92038638,0.924420565,0.945672684
SceneStructureCommon.removePoints,0.801015881,0.917202679,0.811949205,0.866778634,0.79866583,0.875191017
N3iosp.syncExtend,0.845537516,0.716084393,0.786539903,0.899555626,0.739749677,0.785193931
TypeExtractionUtils.validateLambdaType,0.822565361,0.806898708,0.7993708,0.892297122,0.885565357,0.810598691
DocImpl.setTreePath,0.925691857,0.91868631,0.921302587,0.920731062,0.951555156,0.928093347
ClientConfig.setProxyFactoryConfigs,0.99989863,0.999921328,0.999885991,0.999835041,0.999915063,0.999936248
A_CmsWidget.getJSIncludeFile,0.865365793,0.8665264,0.954610454,0.881340294,0.864908457,0.923004309
Isomorphism.init,0.875455574,0.885924334,0.792847133,0.883599983,0.881852078,0.880911812
NioServer.init,0.986612569,0.990758389,0.976222237,0.975948764,0.992236981,0.976741918
McIDASGridServiceProvider.sync,0.948880346,0.893917886,0.958490368,0.889302141,0.945395593,0.889225593
DataSetUtils.sampleWithSize,0.85272,0.763312433,0.86105893,0.712630672,0.848456858,0.85635459
FactoryImageSegmentation.slic,0.955253648,0.955240019,0.956915463,0.955061237,0.955218815,0.956885825
ServerLogReaderTransactional.initialize,0.838609964,0.853107598,0.836940661,0.832111003,0.833405751,0.837326089
DefaultRandomAccessChemObjectReader.fireIOSettingQuestion,0.951832329,0.959062842,0.959062842,0.95986607,0.95246893,0.970945884
SAX2RTFDTM.pushRewindMark,0.826979969,0.735424157,0.776242775,0.76170528,0.732157357,0.808311379
